epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,3704.59,2.04665,2.03219,1.34588,0.56585,0.35811,0.36504,0.14682,2.28805,2.01018,1.32841,0.007162,0.007162,0.007162
45,3788.54,2.0261,2.04226,1.32287,0.52226,0.35811,0.3326,0.13562,2.26158,2.07327,1.27825,0.007096,0.007096,0.007096
46,3872.4,2.02932,2.03389,1.31263,0.40169,0.41554,0.32403,0.11841,2.3121,2.01892,1.31545,0.00703,0.00703,0.00703
47,3956.16,2.02148,2.00865,1.32183,0.47954,0.43412,0.32242,0.13017,2.2593,1.93656,1.31954,0.006964,0.006964,0.006964
48,4039.95,2.02232,1.93083,1.32533,0.49338,0.32264,0.31902,0.12634,2.28423,2.03585,1.28094,0.006898,0.006898,0.006898
49,4124.04,1.9626,1.94959,1.28714,0.53421,0.38176,0.34223,0.13255,2.257,2.06117,1.29353,0.006832,0.006832,0.006832
50,4207.89,1.98702,1.90886,1.28852,0.54057,0.45981,0.38604,0.16467,2.24877,1.92913,1.25021,0.006766,0.006766,0.006766
51,4291.88,1.94758,1.85592,1.26996,0.62563,0.33953,0.35287,0.12631,2.25011,1.93974,1.29927,0.0067,0.0067,0.0067
52,4375.81,1.92054,1.83548,1.25154,0.52422,0.41892,0.3684,0.14297,2.34326,1.90184,1.29726,0.006634,0.006634,0.006634
53,4459.83,1.9679,1.88887,1.27354,0.59289,0.3598,0.36155,0.14141,2.24459,1.85266,1.2699,0.006568,0.006568,0.006568
54,4543.97,1.92977,1.78937,1.2667,0.6958,0.36149,0.38809,0.16071,2.29553,1.87896,1.32963,0.006502,0.006502,0.006502
55,4627.9,1.95062,1.83637,1.27554,0.54239,0.34857,0.33486,0.12986,2.22769,1.96891,1.25512,0.006436,0.006436,0.006436
56,4711.69,1.91992,1.76451,1.25866,0.55248,0.38007,0.33917,0.12395,2.24185,1.84992,1.27879,0.00637,0.00637,0.00637
57,4795.51,1.88802,1.77337,1.23833,0.51099,0.38682,0.33505,0.13781,2.20167,1.93384,1.23244,0.006304,0.006304,0.006304
58,4879.58,1.91106,1.77396,1.23589,0.49111,0.41341,0.35389,0.14085,2.24465,1.87064,1.24862,0.006238,0.006238,0.006238
