epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,106.915,2.43671,3.18553,1.62468,0.40892,0.27328,0.23293,0.10573,2.47997,2.61231,1.64421,0.00149096,0.00149096,0.00149096
18,112.572,2.41084,3.28285,1.68285,0.45737,0.27487,0.24883,0.08132,2.4431,2.38342,1.73152,0.00147996,0.00147996,0.00147996
19,118.218,2.37051,3.07067,1.69288,0.40577,0.28205,0.22754,0.08731,2.56615,2.43266,1.7573,0.00146896,0.00146896,0.00146896
20,123.826,2.31695,3.09367,1.63096,0.43663,0.23315,0.20932,0.07848,2.56452,2.7601,1.72547,0.00145796,0.00145796,0.00145796
21,129.375,2.45063,3.15854,1.6643,0.43387,0.27704,0.27268,0.08635,2.48632,2.53194,1.66224,0.00144696,0.00144696,0.00144696
22,135.046,2.33295,2.91535,1.68771,0.32308,0.24291,0.19806,0.08081,2.44134,2.57079,1.73685,0.00143595,0.00143595,0.00143595
23,140.64,2.35141,2.9242,1.69644,0.47016,0.29591,0.32112,0.12064,2.50304,2.25676,1.66671,0.00142495,0.00142495,0.00142495
24,146.346,2.32851,2.89008,1.6917,0.62439,0.23819,0.28899,0.10961,2.47195,2.43497,1.73106,0.00141395,0.00141395,0.00141395
25,151.922,2.28608,2.86669,1.62846,0.3325,0.32887,0.25413,0.10884,2.38565,2.36001,1.6945,0.00140295,0.00140295,0.00140295
26,157.546,2.22735,2.70066,1.58944,0.39488,0.38192,0.27045,0.11052,2.38971,2.29019,1.68028,0.00139195,0.00139195,0.00139195
27,163.123,2.3044,2.63196,1.6564,0.42995,0.3106,0.28086,0.09229,2.57652,2.40542,1.72492,0.00138094,0.00138094,0.00138094
28,168.699,2.28521,2.62047,1.656,0.44618,0.278,0.29002,0.10547,2.49877,2.36733,1.77069,0.00136994,0.00136994,0.00136994
29,174.376,2.26443,2.69729,1.66729,0.5747,0.2869,0.28816,0.11464,2.42784,2.47579,1.72483,0.00135894,0.00135894,0.00135894
30,179.985,2.23736,2.62066,1.61935,0.47004,0.32996,0.31514,0.13864,2.47115,2.2358,1.71645,0.00134794,0.00134794,0.00134794
31,185.586,2.22081,2.63977,1.64166,0.53241,0.26479,0.30792,0.12699,2.42815,2.15162,1.6471,0.00133693,0.00133693,0.00133693
32,191.208,2.12743,2.53121,1.57243,0.58254,0.26256,0.3013,0.13058,2.40063,2.43531,1.68431,0.00132593,0.00132593,0.00132593
33,196.827,2.13819,2.54737,1.52897,0.57393,0.34644,0.38658,0.1592,2.30085,2.00895,1.57742,0.00131493,0.00131493,0.00131493
34,202.43,2.22681,2.52005,1.61766,0.58563,0.30837,0.33156,0.13344,2.3174,2.23971,1.58901,0.00130393,0.00130393,0.00130393
35,208.05,2.14467,2.45465,1.53775,0.56548,0.32996,0.35969,0.13001,2.4677,2.09563,1.65286,0.00129293,0.00129293,0.00129293
36,213.68,2.149,2.50367,1.56731,0.53877,0.32996,0.32597,0.12211,2.42198,2.18455,1.6676,0.00128192,0.00128192,0.00128192
37,219.284,2.10748,2.39368,1.57131,0.53323,0.30837,0.35933,0.13811,2.29959,2.13105,1.63496,0.00127092,0.00127092,0.00127092
38,224.96,2.11316,2.49105,1.52299,0.44896,0.34278,0.27881,0.11207,2.40269,2.55541,1.70621,0.00125992,0.00125992,0.00125992
39,230.558,2.07285,2.3209,1.49788,0.47095,0.33401,0.33201,0.13068,2.40623,2.33198,1.63723,0.00124892,0.00124892,0.00124892
40,236.149,2.10347,2.29309,1.51383,0.49021,0.35965,0.30762,0.09714,2.53336,2.26452,1.79691,0.00123791,0.00123791,0.00123791
41,241.762,2.22594,2.43894,1.59232,0.45328,0.29892,0.27764,0.11186,2.44062,2.28642,1.74026,0.00122691,0.00122691,0.00122691
42,247.335,2.14846,2.49905,1.54473,0.51326,0.32928,0.27806,0.11916,2.38861,2.29357,1.6379,0.00121591,0.00121591,0.00121591
43,252.945,2.15677,2.35682,1.5734,0.46409,0.30769,0.30307,0.11246,2.42765,2.3081,1.74761,0.00120491,0.00120491,0.00120491
44,258.574,2.14104,2.26832,1.57159,0.60096,0.33468,0.31144,0.12318,2.4039,2.09473,1.66793,0.00119391,0.00119391,0.00119391
45,264.148,2.02401,2.18049,1.49238,0.50215,0.29654,0.28195,0.10412,2.36125,2.18999,1.61293,0.0011829,0.0011829,0.0011829
46,269.754,2.09707,2.24876,1.50596,0.60922,0.30432,0.33322,0.132,2.40376,2.13859,1.72395,0.0011719,0.0011719,0.0011719
47,275.39,2.04209,2.15617,1.50521,0.43307,0.37382,0.32697,0.12596,2.40982,2.15043,1.7002,0.0011609,0.0011609,0.0011609
48,281.027,2.09476,2.1767,1.50238,0.58891,0.33293,0.35341,0.14574,2.29751,2.07202,1.62338,0.0011499,0.0011499,0.0011499
49,286.604,2.11509,2.069,1.53533,0.50735,0.37536,0.34236,0.14665,2.3481,2.08141,1.71102,0.00113889,0.00113889,0.00113889
50,292.207,2.04882,2.2149,1.53486,0.63502,0.35807,0.375,0.14954,2.4476,2.15215,1.76591,0.00112789,0.00112789,0.00112789
51,297.817,1.97367,2.09495,1.50408,0.60475,0.35155,0.34016,0.14335,2.27877,2.1255,1.66035,0.00111689,0.00111689,0.00111689
52,303.421,2.14798,2.27954,1.52206,0.57603,0.32996,0.35273,0.12294,2.44513,2.17734,1.79327,0.00110589,0.00110589,0.00110589
53,309.036,2.02736,2.08465,1.50114,0.61973,0.32075,0.33398,0.14648,2.34485,2.16264,1.59943,0.00109489,0.00109489,0.00109489
54,314.664,1.92328,1.97978,1.40074,0.54514,0.38192,0.38396,0.16081,2.25253,1.9789,1.5682,0.00108388,0.00108388,0.00108388
55,320.294,1.99142,1.92256,1.50286,0.67939,0.33809,0.38371,0.15725,2.27324,1.9164,1.63427,0.00107288,0.00107288,0.00107288
56,325.923,2.0422,2.14952,1.50564,0.4305,0.4251,0.34025,0.13088,2.39242,2.03318,1.66839,0.00106188,0.00106188,0.00106188
57,331.518,2.09182,2.16828,1.51962,0.49025,0.39051,0.35144,0.11962,2.47472,2.16822,1.74141,0.00105088,0.00105088,0.00105088
58,337.147,2.08292,2.04479,1.52013,0.4534,0.42105,0.36684,0.1483,2.25027,2.01153,1.54269,0.00103987,0.00103987,0.00103987
59,342.715,1.95421,2.02075,1.45897,0.50827,0.36505,0.33249,0.12183,2.24405,2.05798,1.55486,0.00102887,0.00102887,0.00102887
60,348.37,2.08702,2.06491,1.45283,0.42277,0.39388,0.33403,0.12143,2.20246,2.05825,1.5701,0.00101787,0.00101787,0.00101787
61,353.975,1.87228,1.81465,1.39429,0.48383,0.42763,0.35623,0.12663,2.34232,2.01566,1.5514,0.00100687,0.00100687,0.00100687
62,359.622,1.85129,1.72841,1.40535,0.5864,0.35155,0.37526,0.1638,2.1818,1.97786,1.56265,0.000995866,0.000995866,0.000995866
63,365.297,1.94771,1.92828,1.40971,0.55972,0.36505,0.36056,0.14003,2.3464,2.15877,1.63867,0.000984864,0.000984864,0.000984864
64,370.908,1.96463,1.87363,1.4563,0.62471,0.31309,0.30587,0.13167,2.32495,2.16489,1.61491,0.000973861,0.000973861,0.000973861
65,376.528,1.98539,1.923,1.49512,0.52833,0.3475,0.33724,0.13318,2.31886,2.1387,1.65675,0.000962859,0.000962859,0.000962859
66,382.215,1.94567,1.89126,1.4059,0.52916,0.39406,0.33579,0.13635,2.26047,2.05074,1.62456,0.000951857,0.000951857,0.000951857
67,387.799,1.88596,1.80331,1.42299,0.52284,0.38192,0.33366,0.13636,2.29504,2.00304,1.61994,0.000940855,0.000940855,0.000940855
68,393.404,1.92094,1.8315,1.42864,0.51095,0.45884,0.37738,0.16395,2.14779,2.07466,1.51267,0.000929853,0.000929853,0.000929853
69,399.052,1.91985,1.83477,1.4128,0.45095,0.35628,0.32893,0.14353,2.23298,2.32619,1.57532,0.00091885,0.00091885,0.00091885
70,404.697,1.86479,1.81852,1.3733,0.56349,0.46241,0.41315,0.17391,2.21832,1.86682,1.55516,0.000907848,0.000907848,0.000907848
71,410.289,2.03479,1.87746,1.45852,0.6654,0.32911,0.3691,0.14395,2.27151,1.88278,1.57293,0.000896846,0.000896846,0.000896846
72,415.978,1.88126,1.8201,1.37553,0.63048,0.39474,0.38012,0.16262,2.15443,2.01932,1.47722,0.000885844,0.000885844,0.000885844
73,421.627,1.88393,1.68148,1.39919,0.60158,0.3691,0.38591,0.16884,2.20517,1.93693,1.52693,0.000874842,0.000874842,0.000874842
74,427.225,1.81773,1.67428,1.34643,0.61469,0.36291,0.40174,0.17722,2.10687,1.92452,1.45957,0.000863839,0.000863839,0.000863839
75,432.872,1.73052,1.63951,1.33226,0.70295,0.39817,0.41459,0.17126,2.14981,1.91804,1.49941,0.000852837,0.000852837,0.000852837
76,438.455,1.81415,1.91971,1.40846,0.69525,0.35982,0.3845,0.16606,2.20143,2.00155,1.52132,0.000841835,0.000841835,0.000841835
77,444.137,1.81471,1.71312,1.38493,0.55515,0.36842,0.39094,0.16356,2.19358,2.03736,1.54627,0.000830833,0.000830833,0.000830833
78,449.763,1.82047,1.72937,1.39404,0.63905,0.36128,0.40551,0.17047,2.19581,2.12443,1.46966,0.000819831,0.000819831,0.000819831
79,455.33,1.81032,1.75574,1.37413,0.54067,0.39474,0.38094,0.16075,2.23843,2.09871,1.58168,0.000808828,0.000808828,0.000808828
80,460.944,1.86271,1.73935,1.38492,0.49731,0.33401,0.32886,0.1318,2.29795,2.13818,1.61244,0.000797826,0.000797826,0.000797826
81,466.594,1.83654,1.68567,1.37118,0.60625,0.4251,0.40484,0.17773,2.20019,2.09708,1.50147,0.000786824,0.000786824,0.000786824
82,472.189,1.83933,1.68797,1.39928,0.6126,0.37719,0.40984,0.16602,2.20032,1.91311,1.50158,0.000775822,0.000775822,0.000775822
83,477.85,1.83913,1.71366,1.37255,0.67088,0.35155,0.36832,0.14499,2.35192,2.02575,1.62116,0.00076482,0.00076482,0.00076482
84,483.46,1.84365,1.65953,1.33141,0.72985,0.37242,0.41761,0.18178,2.18368,1.9818,1.49006,0.000753817,0.000753817,0.000753817
85,489.055,1.77102,1.60452,1.32032,0.61558,0.36237,0.37758,0.1444,2.29522,2.05131,1.57549,0.000742815,0.000742815,0.000742815
86,494.674,1.79862,1.57913,1.38848,0.60812,0.38942,0.41018,0.16438,2.17582,1.97989,1.5002,0.000731813,0.000731813,0.000731813
87,500.282,1.78647,1.6717,1.37919,0.69345,0.36723,0.38048,0.1425,2.2803,2.14148,1.56685,0.000720811,0.000720811,0.000720811
88,505.892,1.76439,1.62264,1.33051,0.61291,0.35632,0.37614,0.15359,2.24666,2.06525,1.61312,0.000709809,0.000709809,0.000709809
89,511.532,1.82406,1.78363,1.35365,0.64614,0.35474,0.36265,0.16306,2.31251,2.02216,1.61739,0.000698806,0.000698806,0.000698806
90,517.289,1.78768,1.58229,1.3353,0.60609,0.42105,0.40149,0.16468,2.21316,2.18731,1.51772,0.000687804,0.000687804,0.000687804
91,522.883,1.77569,1.61143,1.32834,0.71662,0.34278,0.37247,0.16505,2.20245,2.29804,1.49676,0.000676802,0.000676802,0.000676802
92,528.472,1.79432,1.61108,1.33927,0.52086,0.41565,0.35768,0.13741,2.24837,2.12443,1.51741,0.0006658,0.0006658,0.0006658
93,534.143,1.73117,1.4962,1.29762,0.51817,0.40351,0.34191,0.1426,2.26298,2.09997,1.54472,0.000654798,0.000654798,0.000654798
94,539.768,1.79451,1.62286,1.33159,0.63962,0.40351,0.39402,0.16159,2.24672,2.03423,1.5043,0.000643795,0.000643795,0.000643795
95,545.399,1.78369,1.50124,1.34105,0.54337,0.37211,0.3612,0.15312,2.35423,2.05342,1.59582,0.000632793,0.000632793,0.000632793
96,551.084,1.78628,1.5959,1.3175,0.69481,0.41401,0.43312,0.16695,2.31281,1.96289,1.57617,0.000621791,0.000621791,0.000621791
97,556.7,1.72818,1.50074,1.30861,0.62621,0.45479,0.39004,0.16591,2.26939,2.00751,1.56768,0.000610789,0.000610789,0.000610789
98,562.363,1.70026,1.50406,1.3034,0.50395,0.3691,0.34911,0.14477,2.28673,2.13242,1.62379,0.000599787,0.000599787,0.000599787
99,567.981,1.84555,1.60802,1.37761,0.68964,0.38356,0.4331,0.16813,2.19204,1.92271,1.48639,0.000588784,0.000588784,0.000588784
100,573.615,1.67842,1.51464,1.31292,0.58454,0.38165,0.40108,0.16094,2.26506,1.98491,1.54746,0.000577782,0.000577782,0.000577782
101,579.297,1.7329,1.52089,1.26692,0.55497,0.42915,0.37277,0.14227,2.34261,2.12354,1.57335,0.00056678,0.00056678,0.00056678
102,584.967,1.8234,1.51819,1.35276,0.55144,0.41728,0.40458,0.16692,2.22923,1.89125,1.5138,0.000555778,0.000555778,0.000555778
103,590.535,1.76213,1.49545,1.36956,0.72912,0.40688,0.46249,0.20523,2.14347,1.79251,1.48062,0.000544776,0.000544776,0.000544776
104,596.136,1.73964,1.48463,1.29824,0.69966,0.40756,0.45624,0.20477,2.08622,1.84113,1.47139,0.000533773,0.000533773,0.000533773
105,601.687,1.61886,1.36719,1.26366,0.54045,0.42915,0.40213,0.18026,2.19254,1.88034,1.54215,0.000522771,0.000522771,0.000522771
106,607.28,1.75853,1.48833,1.30278,0.64587,0.40323,0.41016,0.18187,2.22298,2.03598,1.50503,0.000511769,0.000511769,0.000511769
107,612.942,1.72377,1.60408,1.27835,0.65661,0.46183,0.42123,0.17111,2.28868,1.92911,1.60544,0.000500767,0.000500767,0.000500767
108,618.585,1.71491,1.48099,1.2765,0.63512,0.45052,0.42803,0.18014,2.28608,2.06887,1.57011,0.000489765,0.000489765,0.000489765
109,624.293,1.82878,1.50748,1.33887,0.65893,0.41228,0.39965,0.1655,2.19523,1.99942,1.54103,0.000478762,0.000478762,0.000478762
110,629.929,1.68421,1.45176,1.29945,0.64973,0.41633,0.41928,0.16191,2.20358,1.9781,1.52525,0.00046776,0.00046776,0.00046776
111,635.511,1.68038,1.47795,1.27702,0.69944,0.40756,0.42105,0.16587,2.25165,1.96551,1.61641,0.000456758,0.000456758,0.000456758
112,641.132,1.6648,1.36905,1.2636,0.61605,0.46356,0.45094,0.17762,2.26282,2.03652,1.51906,0.000445756,0.000445756,0.000445756
113,646.722,1.7039,1.46126,1.30871,0.72116,0.44014,0.46505,0.18833,2.21795,1.92018,1.48496,0.000434754,0.000434754,0.000434754
114,652.315,1.62577,1.42185,1.24012,0.59557,0.44022,0.44348,0.18946,2.18083,1.8903,1.47525,0.000423751,0.000423751,0.000423751
115,657.984,1.76104,1.44967,1.27982,0.66251,0.40351,0.42279,0.17546,2.16374,2.00912,1.45736,0.000412749,0.000412749,0.000412749
116,663.584,1.707,1.43985,1.31179,0.70168,0.41633,0.41421,0.17831,2.14214,1.89283,1.47123,0.000401747,0.000401747,0.000401747
117,669.197,1.62827,1.36106,1.26346,0.69722,0.45479,0.43292,0.18584,2.23165,1.89086,1.50014,0.000390745,0.000390745,0.000390745
118,674.813,1.59309,1.31741,1.2566,0.61674,0.4332,0.42421,0.18451,2.20345,1.9918,1.49241,0.000379743,0.000379743,0.000379743
119,680.432,1.58255,1.3439,1.2094,0.67852,0.43792,0.41453,0.16926,2.31102,2.05583,1.54089,0.00036874,0.00036874,0.00036874
120,686.085,1.64408,1.30937,1.28492,0.6177,0.40351,0.39408,0.18248,2.23468,2.03546,1.53199,0.000357738,0.000357738,0.000357738
121,691.721,1.59136,1.36915,1.24774,0.65376,0.43001,0.43817,0.1897,2.25467,1.97089,1.5355,0.000346736,0.000346736,0.000346736
122,697.336,1.59321,1.3731,1.24191,0.65422,0.40453,0.41858,0.183,2.22003,1.94536,1.51833,0.000335734,0.000335734,0.000335734
123,702.954,1.58558,1.33853,1.24437,0.76206,0.43584,0.47385,0.19537,2.25524,1.95002,1.50271,0.000324732,0.000324732,0.000324732
124,708.581,1.66804,1.31804,1.28053,0.66068,0.46311,0.46648,0.19392,2.25223,1.92802,1.50277,0.000313729,0.000313729,0.000313729
125,714.177,1.55427,1.23388,1.23836,0.62221,0.44744,0.42132,0.17246,2.19785,2.02467,1.52959,0.000302727,0.000302727,0.000302727
126,719.755,1.62523,1.3087,1.24054,0.6346,0.43427,0.4207,0.17666,2.24287,2.06277,1.51624,0.000291725,0.000291725,0.000291725
127,725.438,1.56683,1.24067,1.21997,0.72176,0.40094,0.42584,0.18279,2.23843,2.16398,1.51037,0.000280723,0.000280723,0.000280723
128,731.022,1.62348,1.25531,1.26029,0.68989,0.42915,0.42271,0.19162,2.19706,2.14278,1.50329,0.000269721,0.000269721,0.000269721
129,736.6,1.56652,1.22551,1.21552,0.71247,0.38192,0.42249,0.18214,2.23069,2.14465,1.51681,0.000258718,0.000258718,0.000258718
130,742.225,1.58983,1.26457,1.21816,0.67927,0.40351,0.42054,0.17979,2.19842,2.07496,1.49687,0.000247716,0.000247716,0.000247716
131,747.879,1.62811,1.24594,1.23733,0.72473,0.40351,0.41986,0.18414,2.20185,2.02239,1.51229,0.000236714,0.000236714,0.000236714
132,753.488,1.55775,1.21238,1.2231,0.72068,0.37787,0.41368,0.18402,2.2546,2.03022,1.54212,0.000225712,0.000225712,0.000225712
133,759.119,1.51514,1.18687,1.20953,0.68606,0.39069,0.41809,0.17719,2.22262,1.98911,1.57312,0.00021471,0.00021471,0.00021471
134,764.735,1.52125,1.26756,1.22596,0.68372,0.40351,0.4102,0.17959,2.21972,1.99579,1.60174,0.000203707,0.000203707,0.000203707
135,770.331,1.55332,1.25308,1.21955,0.69514,0.40351,0.42852,0.19408,2.22137,1.97075,1.54326,0.000192705,0.000192705,0.000192705
136,775.984,1.52877,1.16999,1.20209,0.61679,0.44519,0.42413,0.18947,2.23664,1.9562,1.51361,0.000181703,0.000181703,0.000181703
137,781.572,1.52559,1.21142,1.16898,0.65764,0.42935,0.41788,0.1822,2.25008,1.99229,1.53294,0.000170701,0.000170701,0.000170701
138,787.225,1.61644,1.24515,1.2124,0.62457,0.42093,0.42282,0.18302,2.2036,1.98878,1.50577,0.000159699,0.000159699,0.000159699
139,792.865,1.52775,1.14583,1.18655,0.59183,0.44656,0.43034,0.18222,2.21382,2.02375,1.55862,0.000148696,0.000148696,0.000148696
140,798.487,1.58471,1.22149,1.22243,0.66473,0.45074,0.43801,0.18539,2.2279,1.98442,1.56366,0.000137694,0.000137694,0.000137694
141,805.576,1.52255,1.20136,1.17905,0.57892,0.45733,0.42414,0.18807,2.21068,1.94385,1.52489,0.000126692,0.000126692,0.000126692
142,811.302,1.49095,1.13869,1.21062,0.60988,0.42915,0.43191,0.18822,2.16866,1.92344,1.49595,0.00011569,0.00011569,0.00011569
143,816.907,1.56195,1.17016,1.20111,0.67519,0.42253,0.4377,0.19063,2.20513,1.96779,1.54466,0.000104688,0.000104688,0.000104688
144,822.503,1.58691,1.18191,1.21096,0.69183,0.41228,0.43816,0.18723,2.21332,1.95978,1.53716,9.36854e-05,9.36854e-05,9.36854e-05
145,828.091,1.51279,1.14317,1.17243,0.72475,0.41654,0.43674,0.18361,2.23063,1.95993,1.5151,8.26832e-05,8.26832e-05,8.26832e-05
146,833.712,1.49628,1.13109,1.18406,0.69263,0.41228,0.43623,0.1721,2.23161,1.96857,1.5125,7.1681e-05,7.1681e-05,7.1681e-05
147,839.309,1.4626,1.059,1.15525,0.65572,0.43702,0.43915,0.1749,2.23302,1.95024,1.53566,6.06788e-05,6.06788e-05,6.06788e-05
148,844.972,1.48192,1.11706,1.17638,0.62606,0.43392,0.42809,0.17981,2.23609,1.94307,1.56213,4.96766e-05,4.96766e-05,4.96766e-05
149,850.609,1.51134,1.17238,1.1913,0.62481,0.45074,0.4325,0.19069,2.21963,1.95055,1.55332,3.86744e-05,3.86744e-05,3.86744e-05
150,856.241,1.45616,1.03097,1.1407,0.62241,0.45074,0.42763,0.18632,2.22313,1.93971,1.56362,2.76722e-05,2.76722e-05,2.76722e-05
