epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,525.172,2.65901,2.49219,0.97897,0.2701,0.27058,0.16017,0.04906,2.53746,1.67859,0.92365,0.000990365,0.000990365,0.000990365
43,537.316,2.71029,2.47341,0.96522,0.28397,0.31126,0.18342,0.05574,2.48317,1.75312,0.90595,0.000973861,0.000973861,0.000973861
44,549.355,2.72612,2.53786,0.96178,0.2655,0.29133,0.18477,0.05706,2.50177,1.70371,0.89908,0.000957358,0.000957358,0.000957358
45,561.358,2.67252,2.41841,0.9682,0.30082,0.29614,0.18746,0.06001,2.43529,1.74404,0.89844,0.000940855,0.000940855,0.000940855
46,573.41,2.70417,2.43156,0.96759,0.29282,0.28877,0.18504,0.05819,2.41357,1.70319,0.89837,0.000924352,0.000924352,0.000924352
47,585.829,2.64103,2.33603,0.97306,0.31601,0.31048,0.20792,0.06552,2.45416,1.68249,0.9002,0.000907848,0.000907848,0.000907848
48,598.284,2.68877,2.34693,0.96601,0.33678,0.34484,0.23,0.07311,2.41313,1.68691,0.89482,0.000891345,0.000891345,0.000891345
49,610.413,2.61134,2.32173,0.95697,0.28191,0.28693,0.18709,0.05832,2.52894,1.65081,0.91673,0.000874842,0.000874842,0.000874842
50,622.428,2.71879,2.37546,0.97696,0.32813,0.30338,0.19269,0.0616,2.44018,1.67358,0.89078,0.000858338,0.000858338,0.000858338
51,634.782,2.66852,2.31637,0.95547,0.32249,0.29162,0.19816,0.06233,2.43079,1.80459,0.90055,0.000841835,0.000841835,0.000841835
52,646.89,2.699,2.33683,0.95814,0.33504,0.29334,0.19926,0.06209,2.38795,1.70703,0.8957,0.000825332,0.000825332,0.000825332
53,659.059,2.70325,2.32412,0.96102,0.33808,0.30205,0.21093,0.06675,2.40847,1.68322,0.89162,0.000808828,0.000808828,0.000808828
54,671.155,2.64259,2.27874,0.94851,0.31863,0.30427,0.21475,0.06702,2.49321,1.74557,0.90794,0.000792325,0.000792325,0.000792325
55,683.175,2.53147,2.20988,0.97471,0.31684,0.31115,0.21734,0.07194,2.35621,1.63947,0.88777,0.000775822,0.000775822,0.000775822
56,695.23,2.70827,2.39771,0.96293,0.34759,0.30708,0.21916,0.06878,2.42238,1.59124,0.8948,0.000759318,0.000759318,0.000759318
57,707.563,2.71346,2.40839,0.95162,0.35812,0.31736,0.22828,0.0727,2.37035,1.613,0.89823,0.000742815,0.000742815,0.000742815
58,720.224,2.59698,2.2386,0.93319,0.34184,0.31185,0.21477,0.06557,2.42371,1.63267,0.9012,0.000726312,0.000726312,0.000726312
59,732.339,2.68326,2.25911,0.9571,0.35769,0.33152,0.22509,0.07239,2.35669,1.65134,0.89743,0.000709809,0.000709809,0.000709809
60,744.661,2.54026,2.21053,0.95993,0.36055,0.33841,0.23996,0.07786,2.37044,1.6735,0.90251,0.000693305,0.000693305,0.000693305
61,757.06,2.60623,2.23883,0.95069,0.33657,0.30867,0.21084,0.07067,2.38798,1.62574,0.89541,0.000676802,0.000676802,0.000676802
62,769.484,2.59261,2.27705,0.93974,0.34513,0.31246,0.21609,0.07001,2.35599,1.6002,0.88553,0.000660299,0.000660299,0.000660299
