epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,340.763,2.71551,4.1854,1.88241,0.24625,0.09506,0.11874,0.05182,2.76709,3.28712,1.82432,0.00139195,0.00139195,0.00139195
27,353.358,2.84183,4.11468,1.91816,0.34928,0.12213,0.12786,0.05701,2.74878,3.24735,1.72785,0.00138094,0.00138094,0.00138094
28,365.892,2.72312,3.9271,1.83641,0.37488,0.18758,0.14553,0.0434,2.83052,3.19748,1.84909,0.00136994,0.00136994,0.00136994
29,378.379,2.68751,3.94547,1.78604,0.36969,0.07018,0.10992,0.04248,2.92795,4.05705,1.83651,0.00135894,0.00135894,0.00135894
30,390.915,2.73623,3.80807,1.82232,0.31327,0.17764,0.17847,0.05489,2.77891,3.00342,1.77365,0.00134794,0.00134794,0.00134794
31,403.38,2.76001,3.83216,1.89282,0.28975,0.13495,0.11765,0.0484,2.81375,3.31826,1.86189,0.00133693,0.00133693,0.00133693
32,415.847,2.78381,3.74982,1.83036,0.15162,0.07895,0.06583,0.01724,3.08397,3.94433,1.94314,0.00132593,0.00132593,0.00132593
33,428.341,2.74413,3.98936,1.9161,0.22263,0.14372,0.11477,0.04629,2.66873,3.17935,1.78914,0.00131493,0.00131493,0.00131493
34,440.757,2.60681,3.64355,1.75576,0.52936,0.13968,0.16121,0.05877,2.71819,3.21677,1.8053,0.00130393,0.00130393,0.00130393
35,453.314,2.70409,3.39309,1.84034,0.53201,0.20361,0.19421,0.08279,2.68538,2.7709,1.81091,0.00129293,0.00129293,0.00129293
36,465.811,2.59553,3.34612,1.72258,0.37982,0.25641,0.21424,0.06972,2.89197,2.88245,1.87431,0.00128192,0.00128192,0.00128192
37,478.325,2.56901,3.54004,1.73125,0.33808,0.24291,0.18466,0.07151,2.83178,3.26035,1.80556,0.00127092,0.00127092,0.00127092
38,490.738,2.66662,3.37917,1.86312,0.36346,0.29689,0.2068,0.07586,2.7339,2.75566,1.76616,0.00125992,0.00125992,0.00125992
39,503.293,2.62053,3.42445,1.83585,0.45709,0.25565,0.23951,0.08669,2.63956,2.8937,1.74066,0.00124892,0.00124892,0.00124892
40,515.836,2.50984,3.6406,1.76487,0.42598,0.28273,0.25874,0.09221,2.60521,2.47746,1.7691,0.00123791,0.00123791,0.00123791
41,528.362,2.55242,3.59285,1.70579,0.403,0.23077,0.19451,0.07738,2.65415,3.06273,1.70913,0.00122691,0.00122691,0.00122691
42,540.857,2.67327,3.67874,1.75507,0.41319,0.21323,0.18015,0.06147,2.76829,2.96415,1.71115,0.00121591,0.00121591,0.00121591
43,553.387,2.54046,3.43686,1.6638,0.25981,0.19636,0.18353,0.06972,2.69814,3.0073,1.75787,0.00120491,0.00120491,0.00120491
44,565.91,2.47482,3.25712,1.65577,0.38419,0.27616,0.20049,0.06418,2.69781,3.12655,1.70543,0.00119391,0.00119391,0.00119391
45,578.406,2.52688,3.2379,1.70065,0.57966,0.24359,0.26312,0.09614,2.56039,2.8906,1.70317,0.0011829,0.0011829,0.0011829
46,590.928,2.49208,3.17421,1.6768,0.31357,0.30432,0.20001,0.07901,2.52754,3.39941,1.68236,0.0011719,0.0011719,0.0011719
47,603.46,2.56542,3.22415,1.70243,0.40912,0.22672,0.16928,0.06303,2.7709,2.90912,1.72516,0.0011609,0.0011609,0.0011609
48,615.971,2.33518,3.24584,1.63544,0.33568,0.278,0.22039,0.09329,2.55248,2.7062,1.7119,0.0011499,0.0011499,0.0011499
49,628.486,2.50875,3.19693,1.68084,0.33669,0.26113,0.23928,0.09719,2.72743,2.62322,1.87805,0.00113889,0.00113889,0.00113889
50,641.013,2.48098,3.09017,1.71902,0.59159,0.27571,0.31164,0.13497,2.60275,2.6238,1.75561,0.00112789,0.00112789,0.00112789
51,653.555,2.42989,3.09401,1.646,0.58472,0.29146,0.32957,0.14216,2.56563,2.42237,1.70484,0.00111689,0.00111689,0.00111689
52,666.068,2.48158,3.08876,1.64905,0.57617,0.24764,0.25628,0.11564,2.5941,2.67201,1.66297,0.00110589,0.00110589,0.00110589
53,678.582,2.43938,3.14087,1.62056,0.4676,0.28138,0.24437,0.09895,2.60218,2.61327,1.70328,0.00109489,0.00109489,0.00109489
54,691.068,2.56829,3.32015,1.74999,0.38959,0.30364,0.24184,0.10986,2.56187,2.77927,1.73648,0.00108388,0.00108388,0.00108388
55,703.536,2.50491,3.09576,1.73645,0.32194,0.23887,0.19466,0.08494,2.58465,3.20227,1.66796,0.00107288,0.00107288,0.00107288
56,716.083,2.47252,3.09337,1.67589,0.36375,0.28057,0.24834,0.10866,2.54879,2.70605,1.62763,0.00106188,0.00106188,0.00106188
57,728.635,2.3526,2.90923,1.62338,0.54286,0.26518,0.28333,0.12401,2.56863,2.48413,1.7266,0.00105088,0.00105088,0.00105088
58,741.139,2.3569,2.90248,1.6201,0.39244,0.35965,0.3023,0.13573,2.44369,2.66235,1.63468,0.00103987,0.00103987,0.00103987
59,753.668,2.38363,2.94621,1.69075,0.4439,0.3282,0.26813,0.12177,2.36096,2.67456,1.6409,0.00102887,0.00102887,0.00102887
60,766.17,2.42528,3.05508,1.66435,0.39279,0.31579,0.27328,0.11737,2.36086,2.44984,1.6372,0.00101787,0.00101787,0.00101787
61,778.735,2.36765,2.93668,1.62305,0.50934,0.24529,0.26349,0.13076,2.33038,2.4311,1.62815,0.00100687,0.00100687,0.00100687
62,791.271,2.41189,2.92705,1.6646,0.46304,0.32591,0.2896,0.11791,2.34608,2.36208,1.62522,0.000995866,0.000995866,0.000995866
63,803.832,2.43965,2.91247,1.62855,0.42987,0.28091,0.19958,0.06732,2.53969,3.39135,1.63068,0.000984864,0.000984864,0.000984864
64,816.34,2.38611,2.81427,1.60596,0.55702,0.24291,0.25958,0.12004,2.36424,2.68077,1.64735,0.000973861,0.000973861,0.000973861
65,828.888,2.3756,2.75037,1.69185,0.34352,0.278,0.22296,0.09549,2.5886,2.63307,1.71501,0.000962859,0.000962859,0.000962859
66,841.484,2.3195,2.65275,1.66935,0.36514,0.34635,0.24541,0.11,2.44261,2.60544,1.65545,0.000951857,0.000951857,0.000951857
67,853.984,2.3152,2.82106,1.61829,0.41846,0.30637,0.27951,0.1122,2.45775,2.43218,1.64321,0.000940855,0.000940855,0.000940855
68,866.439,2.40335,2.83099,1.64207,0.41122,0.39879,0.28486,0.11794,2.4763,2.28675,1.65375,0.000929853,0.000929853,0.000929853
69,879.007,2.3418,2.73616,1.68001,0.44599,0.35493,0.28618,0.12039,2.47011,2.55279,1.61934,0.00091885,0.00091885,0.00091885
70,891.47,2.3098,2.69878,1.61653,0.36537,0.33738,0.24155,0.09836,2.54503,2.55532,1.67785,0.000907848,0.000907848,0.000907848
71,904.13,2.40465,2.64333,1.65084,0.46489,0.35965,0.32658,0.14552,2.40027,2.27979,1.6021,0.000896846,0.000896846,0.000896846
72,916.638,2.27937,2.63664,1.65206,0.51227,0.34425,0.32141,0.1094,2.58334,2.43773,1.63454,0.000885844,0.000885844,0.000885844
73,929.125,2.17491,2.56196,1.54919,0.49872,0.30309,0.3137,0.12824,2.47279,2.37768,1.69708,0.000874842,0.000874842,0.000874842
74,941.611,2.22465,2.50658,1.50016,0.53187,0.34278,0.3354,0.14655,2.4496,2.42868,1.63009,0.000863839,0.000863839,0.000863839
75,954.163,2.25026,2.59125,1.54585,0.60888,0.35155,0.35103,0.1425,2.44339,2.32724,1.68172,0.000852837,0.000852837,0.000852837
76,966.707,2.24128,2.67426,1.5699,0.48958,0.32602,0.33804,0.14351,2.43034,2.27764,1.60783,0.000841835,0.000841835,0.000841835
77,979.252,2.38162,2.7307,1.60898,0.5628,0.27328,0.28006,0.10753,2.51996,2.47943,1.67358,0.000830833,0.000830833,0.000830833
78,991.771,2.21098,2.51355,1.52945,0.40842,0.23482,0.23997,0.08496,2.64426,2.87388,1.75656,0.000819831,0.000819831,0.000819831
79,1004.34,2.19661,2.54459,1.52091,0.70362,0.28197,0.33882,0.14325,2.5919,2.19428,1.73037,0.000808828,0.000808828,0.000808828
80,1016.79,2.21713,2.46101,1.46328,0.57135,0.33213,0.33236,0.1319,2.48083,2.35952,1.65288,0.000797826,0.000797826,0.000797826
81,1029.32,2.2978,2.53568,1.63714,0.48033,0.27235,0.25696,0.09982,2.61794,2.56945,1.72862,0.000786824,0.000786824,0.000786824
82,1041.87,2.25467,2.50451,1.63482,0.39308,0.3432,0.26131,0.10821,2.49999,2.44597,1.7549,0.000775822,0.000775822,0.000775822
83,1054.35,2.33711,2.69479,1.60209,0.52226,0.36437,0.35537,0.15621,2.41202,2.5218,1.64435,0.00076482,0.00076482,0.00076482
84,1066.8,2.30171,2.50053,1.60067,0.42559,0.39001,0.27782,0.11984,2.34389,2.51565,1.54534,0.000753817,0.000753817,0.000753817
85,1079.3,2.21985,2.43645,1.54299,0.59766,0.34683,0.33811,0.11244,2.43628,2.41218,1.58394,0.000742815,0.000742815,0.000742815
86,1091.83,2.21251,2.32638,1.56311,0.54327,0.32119,0.33799,0.14491,2.50022,2.38458,1.61436,0.000731813,0.000731813,0.000731813
87,1104.33,2.21004,2.42073,1.54521,0.48279,0.38192,0.31417,0.11573,2.5277,2.39466,1.67547,0.000720811,0.000720811,0.000720811
88,1116.78,2.27488,2.59927,1.522,0.44894,0.31714,0.30233,0.12125,2.51585,2.30315,1.64845,0.000709809,0.000709809,0.000709809
89,1129.29,2.18288,2.31408,1.46217,0.45956,0.34234,0.32637,0.12889,2.49311,2.23259,1.64281,0.000698806,0.000698806,0.000698806
90,1141.85,2.19789,2.36502,1.48358,0.45436,0.35155,0.29535,0.12518,2.3682,2.73543,1.60867,0.000687804,0.000687804,0.000687804
91,1154.41,2.21768,2.52054,1.49463,0.53757,0.35726,0.32378,0.12458,2.47235,2.27732,1.63261,0.000676802,0.000676802,0.000676802
92,1166.97,2.13484,2.39738,1.48976,0.53504,0.32757,0.31299,0.11844,2.52605,2.23368,1.62548,0.0006658,0.0006658,0.0006658
93,1179.53,2.28584,2.43336,1.59657,0.44094,0.38596,0.32066,0.12933,2.45823,2.2661,1.60231,0.000654798,0.000654798,0.000654798
94,1192.02,2.12881,2.46071,1.479,0.59621,0.39406,0.38856,0.13719,2.53972,2.20854,1.66656,0.000643795,0.000643795,0.000643795
95,1204.55,2.14953,2.28026,1.51704,0.41716,0.39823,0.3207,0.13394,2.47861,2.18009,1.6351,0.000632793,0.000632793,0.000632793
96,1217.13,2.11758,2.36484,1.52549,0.45323,0.35227,0.32199,0.13117,2.51628,2.4099,1.61136,0.000621791,0.000621791,0.000621791
97,1229.7,2.12264,2.38295,1.49336,0.5834,0.35145,0.31892,0.13447,2.47591,2.31636,1.65064,0.000610789,0.000610789,0.000610789
98,1242.21,2.17251,2.25333,1.4632,0.44844,0.35628,0.29106,0.1002,2.60877,2.31095,1.72171,0.000599787,0.000599787,0.000599787
99,1254.8,2.17743,2.30377,1.52868,0.4488,0.3937,0.34021,0.13331,2.434,2.368,1.62892,0.000588784,0.000588784,0.000588784
100,1267.47,2.2179,2.38782,1.56824,0.63179,0.30332,0.35271,0.14416,2.46578,2.37699,1.60269,0.000577782,0.000577782,0.000577782
101,1279.97,2.14891,2.25737,1.49908,0.50253,0.32996,0.32165,0.12172,2.59181,2.28604,1.6866,0.00056678,0.00056678,0.00056678
102,1292.55,2.08425,2.36838,1.49762,0.47555,0.36479,0.34556,0.14248,2.43335,2.41502,1.59121,0.000555778,0.000555778,0.000555778
103,1305.11,2.16538,2.23482,1.5429,0.38765,0.38124,0.28212,0.11449,2.49345,2.56933,1.65872,0.000544776,0.000544776,0.000544776
104,1317.6,2.17205,2.34501,1.51362,0.56009,0.31242,0.32965,0.15062,2.40687,2.1139,1.59154,0.000533773,0.000533773,0.000533773
105,1330.13,2.09412,2.13785,1.4734,0.56706,0.38757,0.37581,0.15514,2.45439,2.42827,1.67047,0.000522771,0.000522771,0.000522771
106,1342.63,2.04429,2.32304,1.45155,0.60705,0.33401,0.39108,0.16137,2.48304,2.14243,1.60926,0.000511769,0.000511769,0.000511769
107,1355.13,2.0438,2.20804,1.4322,0.62718,0.34345,0.39814,0.17607,2.31313,2.14795,1.54218,0.000500767,0.000500767,0.000500767
108,1367.62,2.17644,2.36304,1.45204,0.56157,0.36437,0.37821,0.15337,2.40278,2.20796,1.5846,0.000489765,0.000489765,0.000489765
109,1380.12,2.17116,2.36659,1.48315,0.58495,0.33542,0.33401,0.12738,2.44001,2.41027,1.61844,0.000478762,0.000478762,0.000478762
110,1392.68,2.05044,2.19283,1.40766,0.62663,0.31646,0.3606,0.15232,2.43882,2.29973,1.59754,0.00046776,0.00046776,0.00046776
111,1405.25,2.07844,2.11434,1.4671,0.59414,0.33401,0.36104,0.14625,2.43156,2.15981,1.61386,0.000456758,0.000456758,0.000456758
112,1417.69,2.04659,2.16956,1.44064,0.54564,0.3475,0.37382,0.17378,2.44078,2.18844,1.62687,0.000445756,0.000445756,0.000445756
113,1430.25,2.12749,2.23916,1.47086,0.56177,0.31911,0.34744,0.15873,2.39208,2.1275,1.6122,0.000434754,0.000434754,0.000434754
114,1442.71,2.05014,2.08806,1.47377,0.57447,0.34683,0.38573,0.15626,2.42494,2.2708,1.62993,0.000423751,0.000423751,0.000423751
115,1455.28,2.04006,2.16476,1.40999,0.64084,0.33524,0.35337,0.14406,2.44426,2.40236,1.60947,0.000412749,0.000412749,0.000412749
116,1467.82,2.0669,2.07485,1.47923,0.48143,0.41521,0.37639,0.15352,2.38424,2.264,1.57803,0.000401747,0.000401747,0.000401747
117,1480.33,2.09834,2.3361,1.47782,0.59442,0.36852,0.35653,0.15165,2.35574,2.2753,1.58916,0.000390745,0.000390745,0.000390745
118,1492.84,1.95432,2.01318,1.38244,0.52054,0.36842,0.35887,0.14379,2.43045,2.31431,1.57574,0.000379743,0.000379743,0.000379743
119,1505.31,2.04008,2.09387,1.41773,0.63111,0.34683,0.36492,0.15687,2.31709,2.29063,1.50207,0.00036874,0.00036874,0.00036874
120,1517.82,1.97682,2.16154,1.38228,0.49413,0.38124,0.36884,0.15774,2.31783,2.50696,1.56077,0.000357738,0.000357738,0.000357738
121,1530.35,2.00857,1.9455,1.40031,0.66518,0.35965,0.39532,0.16228,2.41059,2.40683,1.62119,0.000346736,0.000346736,0.000346736
122,1542.82,1.99928,1.98302,1.42646,0.71193,0.35088,0.37786,0.16135,2.39301,2.15459,1.65023,0.000335734,0.000335734,0.000335734
123,1555.34,2.02402,2.02197,1.42063,0.56958,0.33727,0.34371,0.15889,2.42538,2.22352,1.62666,0.000324732,0.000324732,0.000324732
124,1567.84,2.06119,2.07815,1.46236,0.52178,0.35493,0.34305,0.14335,2.51686,2.23845,1.65372,0.000313729,0.000313729,0.000313729
125,1580.33,1.91995,1.91439,1.41207,0.62801,0.35299,0.36008,0.17163,2.43191,2.22605,1.62447,0.000302727,0.000302727,0.000302727
126,1592.82,1.98152,2.05743,1.44429,0.59944,0.32051,0.37009,0.16659,2.42697,2.3489,1.64871,0.000291725,0.000291725,0.000291725
127,1605.28,2.03332,2.10399,1.42945,0.57917,0.37314,0.37301,0.16344,2.40435,2.19081,1.63577,0.000280723,0.000280723,0.000280723
128,1617.79,1.95881,1.95469,1.34695,0.62391,0.35155,0.4124,0.16875,2.43742,2.14142,1.64087,0.000269721,0.000269721,0.000269721
129,1630.32,1.97427,2.04441,1.40624,0.55772,0.33837,0.38457,0.15708,2.46929,2.15089,1.62752,0.000258718,0.000258718,0.000258718
130,1642.81,1.90544,1.94063,1.38326,0.57978,0.32692,0.36416,0.15042,2.35392,2.09214,1.56462,0.000247716,0.000247716,0.000247716
131,1655.29,1.9496,1.95326,1.39647,0.68936,0.33806,0.38921,0.16319,2.40927,2.24357,1.61127,0.000236714,0.000236714,0.000236714
132,1667.81,1.88613,1.95281,1.39126,0.55952,0.33612,0.35759,0.15302,2.44441,2.1177,1.62643,0.000225712,0.000225712,0.000225712
133,1680.37,1.89616,1.92022,1.41467,0.67237,0.40351,0.40789,0.1659,2.43591,2.15263,1.63299,0.00021471,0.00021471,0.00021471
134,1692.89,1.92922,1.9729,1.42495,0.60796,0.33401,0.38469,0.16613,2.42502,2.12935,1.57847,0.000203707,0.000203707,0.000203707
135,1705.41,1.92175,1.93504,1.38901,0.62637,0.36459,0.38467,0.17338,2.36445,2.1425,1.60618,0.000192705,0.000192705,0.000192705
136,1717.97,1.98624,1.98409,1.41526,0.70512,0.33877,0.3988,0.18423,2.38207,2.155,1.56353,0.000181703,0.000181703,0.000181703
137,1730.49,1.98273,1.9211,1.37172,0.858,0.3467,0.41133,0.18998,2.41588,2.18554,1.58329,0.000170701,0.000170701,0.000170701
138,1743.03,1.92899,1.9501,1.34852,0.63362,0.36437,0.39268,0.1758,2.4628,2.17907,1.59388,0.000159699,0.000159699,0.000159699
139,1755.59,1.93704,1.88445,1.40834,0.66314,0.333,0.40277,0.18211,2.43271,2.20187,1.59571,0.000148696,0.000148696,0.000148696
140,1768.11,1.99249,2.05504,1.37947,0.70305,0.36437,0.40183,0.1822,2.37106,2.16734,1.55378,0.000137694,0.000137694,0.000137694
141,1782.22,1.90851,1.86302,1.37644,0.65027,0.37719,0.39055,0.17482,2.42171,2.12953,1.58465,0.000126692,0.000126692,0.000126692
142,1794.76,1.82245,1.84217,1.31987,0.62337,0.33769,0.38016,0.17489,2.38252,2.14902,1.57098,0.00011569,0.00011569,0.00011569
143,1807.28,1.92256,1.84232,1.37762,0.63643,0.37719,0.39802,0.18771,2.41601,2.16983,1.62127,0.000104688,0.000104688,0.000104688
144,1819.86,1.94281,1.8275,1.32783,0.57897,0.35155,0.38207,0.18244,2.40281,2.12576,1.62448,9.36854e-05,9.36854e-05,9.36854e-05
145,1832.46,1.85141,1.87885,1.35989,0.65387,0.3556,0.41093,0.18562,2.40687,2.14134,1.62795,8.26832e-05,8.26832e-05,8.26832e-05
146,1844.98,1.84163,1.93123,1.32202,0.71805,0.33628,0.40567,0.18806,2.41355,2.14076,1.64245,7.1681e-05,7.1681e-05,7.1681e-05
147,1857.49,1.88931,1.84566,1.31664,0.69042,0.35348,0.41888,0.18722,2.39856,2.09843,1.61544,6.06788e-05,6.06788e-05,6.06788e-05
148,1870,1.86179,1.79483,1.33346,0.67066,0.34683,0.40697,0.18472,2.38478,2.1027,1.57363,4.96766e-05,4.96766e-05,4.96766e-05
149,1882.43,1.80715,1.76108,1.33771,0.60388,0.34683,0.41812,0.18862,2.39059,2.11771,1.57674,3.86744e-05,3.86744e-05,3.86744e-05
150,1894.96,1.877,1.85605,1.34407,0.72388,0.33706,0.40822,0.18909,2.40315,2.14753,1.59719,2.76722e-05,2.76722e-05,2.76722e-05
