epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
50,834.115,2.4682,4.58837,0.76867,0,0,0,0,2.91254,3.83348,0.83399,0.00112789,0.00112789,0.00112789
51,850.412,2.62001,4.84449,0.88594,0,0,0,0,2.85576,3.67026,0.8449,0.00111689,0.00111689,0.00111689
52,866.877,2.31188,4.51446,0.77991,0,0,0,0,2.88032,57.7053,0.8188,0.00110589,0.00110589,0.00110589
53,883.296,2.3958,4.59423,0.80002,0,0,0,0,2.81265,7.94472,0.80497,0.00109489,0.00109489,0.00109489
54,899.63,2.48659,4.49421,0.80359,0,0,0,0,2.75727,3.61782,0.82515,0.00108388,0.00108388,0.00108388
55,915.949,2.39516,4.48978,0.79003,0,0,0,0,2.71839,3.61412,0.83977,0.00107288,0.00107288,0.00107288
56,932.241,2.38617,4.24225,0.78239,0,0,0,0,2.92468,3.58333,0.8344,0.00106188,0.00106188,0.00106188
57,948.669,2.42771,4.28289,0.78545,0,0,0,0,2.94223,3.54246,0.85311,0.00105088,0.00105088,0.00105088
58,965.017,2.34078,4.24983,0.81385,0,0,0,0,2.95602,3.63714,0.83996,0.00103987,0.00103987,0.00103987
59,981.327,2.29041,4.14393,0.78388,0,0,0,0,2.96557,3.65957,0.8304,0.00102887,0.00102887,0.00102887
60,997.678,2.4723,4.48176,0.81911,0,0,0,0,2.77125,3.40725,0.80057,0.00101787,0.00101787,0.00101787
61,1013.99,2.31965,4.17019,0.7501,0,0,0,0,2.74963,8.72758,0.83169,0.00100687,0.00100687,0.00100687
62,1030.4,2.4123,4.25269,0.75903,0.04762,0.00549,0.02419,0.00724,2.88571,3.94067,0.82518,0.000995866,0.000995866,0.000995866
63,1046.72,2.37534,4.22418,0.79148,0.02542,0.00824,0.01335,0.00266,2.86797,3.51275,0.80726,0.000984864,0.000984864,0.000984864
64,1063.13,2.46942,4.21368,0.81603,0.02083,0.00824,0.01107,0.0033,2.78863,3.52319,0.7889,0.000973861,0.000973861,0.000973861
65,1079.41,2.359,4.13041,0.78172,0.00683,0.01099,0.00894,0.00211,2.77957,3.57994,0.83019,0.000962859,0.000962859,0.000962859
66,1095.81,2.39787,4.07521,0.76462,0.0098,0.03548,0.00797,0.00201,2.78678,4.71358,0.8472,0.000951857,0.000951857,0.000951857
67,1112.22,2.39602,3.989,0.77034,0.01431,0.03273,0.00789,0.00215,2.68482,6.93428,0.81578,0.000940855,0.000940855,0.000940855
68,1128.61,2.43934,4.22913,0.80947,0.01768,0.05172,0.01138,0.0028,2.70632,4.02263,0.8343,0.000929853,0.000929853,0.000929853
69,1144.91,2.18438,3.62375,0.70897,0.014,0.05721,0.01277,0.00295,2.71848,3.47357,0.81745,0.00091885,0.00091885,0.00091885
70,1161.16,2.20058,3.85671,0.7339,0.01272,0.05721,0.01548,0.00404,2.62256,3.40694,0.85454,0.000907848,0.000907848,0.000907848
71,1177.51,2.34423,3.93408,0.78398,0.01093,0.03548,0.00717,0.00144,2.6529,8.93699,0.83171,0.000896846,0.000896846,0.000896846
72,1193.83,2.4641,4.07722,0.84516,0.01458,0.0817,0.01189,0.00393,2.71487,5.46138,0.82134,0.000885844,0.000885844,0.000885844
