epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,384.575,2.8086,2.6579,1.00772,0.29024,0.23871,0.12996,0.03929,2.62923,1.96104,0.95327,0.000990365,0.000990365,0.000990365
43,393.226,2.89366,2.66017,0.99721,0.25506,0.25384,0.14245,0.04132,2.67425,1.97732,0.95172,0.000973861,0.000973861,0.000973861
44,401.817,2.84888,2.62461,0.97977,0.27893,0.24614,0.14344,0.0429,2.74209,1.98412,0.94915,0.000957358,0.000957358,0.000957358
45,410.329,2.84893,2.56775,1.01154,0.30681,0.25949,0.15222,0.04544,2.69506,1.96811,0.94864,0.000940855,0.000940855,0.000940855
46,418.89,2.85353,2.58034,1.00118,0.2959,0.25872,0.15291,0.04605,2.66324,1.93393,0.94224,0.000924352,0.000924352,0.000924352
47,427.616,2.80957,2.5588,1.00131,0.29878,0.24903,0.15301,0.04737,2.68932,1.94871,0.94714,0.000907848,0.000907848,0.000907848
48,436.185,2.86639,2.54108,0.99177,0.33192,0.26815,0.15769,0.04454,2.71502,1.96232,0.94645,0.000891345,0.000891345,0.000891345
49,444.705,2.75772,2.468,0.98469,0.31811,0.27303,0.16872,0.04916,2.71878,1.92244,0.9459,0.000874842,0.000874842,0.000874842
50,453.131,2.82614,2.54007,0.98871,0.33911,0.28152,0.16729,0.04687,2.7108,1.90542,0.94406,0.000858338,0.000858338,0.000858338
51,461.585,2.82127,2.49348,0.98451,0.34729,0.28682,0.16779,0.04843,2.69765,1.92204,0.94067,0.000841835,0.000841835,0.000841835
52,470.092,2.86991,2.52783,0.9876,0.31748,0.24737,0.15084,0.04753,2.65901,1.91096,0.95096,0.000825332,0.000825332,0.000825332
53,478.621,2.86507,2.53941,0.99492,0.33854,0.27462,0.1757,0.04856,2.71717,1.96511,0.95238,0.000808828,0.000808828,0.000808828
54,487.199,2.81785,2.49276,0.97834,0.33348,0.25827,0.1644,0.04655,2.73693,1.9046,0.96103,0.000792325,0.000792325,0.000792325
55,495.771,2.7002,2.39915,1.01032,0.28354,0.23472,0.13229,0.03944,2.73778,1.9317,0.97309,0.000775822,0.000775822,0.000775822
56,504.368,2.84828,2.62206,0.99748,0.3519,0.26915,0.17346,0.05059,2.66305,1.90855,0.94035,0.000759318,0.000759318,0.000759318
57,513.011,2.81506,2.50101,0.97883,0.32806,0.27221,0.16757,0.05045,2.70948,1.91263,0.94031,0.000742815,0.000742815,0.000742815
58,521.688,2.73882,2.36345,0.95183,0.32199,0.26538,0.15522,0.04609,2.72794,1.94518,0.95292,0.000726312,0.000726312,0.000726312
59,530.875,2.83179,2.44476,0.98035,0.31851,0.26465,0.15893,0.04848,2.66545,1.93694,0.94499,0.000709809,0.000709809,0.000709809
60,540.108,2.66682,2.29839,0.98809,0.31397,0.2903,0.17242,0.05299,2.64019,1.93783,0.94516,0.000693305,0.000693305,0.000693305
61,549.41,2.7349,2.45284,0.97575,0.32726,0.27758,0.17656,0.05501,2.6102,1.96061,0.93627,0.000676802,0.000676802,0.000676802
62,558.472,2.74362,2.47798,0.96568,0.31335,0.27565,0.17012,0.05068,2.60213,1.92967,0.94295,0.000660299,0.000660299,0.000660299
63,567.035,2.76109,2.43681,0.96565,0.30043,0.28286,0.16747,0.05026,2.61797,1.93348,0.95024,0.000643795,0.000643795,0.000643795
64,575.752,2.76655,2.41936,0.96297,0.30302,0.26678,0.16405,0.05004,2.62893,1.94346,0.94165,0.000627292,0.000627292,0.000627292
65,584.311,2.75558,2.45529,0.96654,0.31116,0.26019,0.16459,0.05008,2.65182,1.9416,0.94479,0.000610789,0.000610789,0.000610789
66,592.862,2.7665,2.39946,0.96716,0.30208,0.26231,0.16023,0.04919,2.64704,1.96202,0.9437,0.000594286,0.000594286,0.000594286
67,601.425,2.81149,2.46975,0.96789,0.34614,0.28286,0.18146,0.05485,2.64437,1.91952,0.93168,0.000577782,0.000577782,0.000577782
68,609.927,2.69163,2.39167,0.97261,0.33902,0.27664,0.17684,0.05233,2.65058,1.93995,0.9443,0.000561279,0.000561279,0.000561279
69,618.453,2.75055,2.33685,0.95792,0.31427,0.27846,0.16661,0.05003,2.6787,1.9775,0.95415,0.000544776,0.000544776,0.000544776
70,627.053,2.69817,2.35527,0.96593,0.32396,0.28032,0.16973,0.05129,2.73706,1.9422,0.9671,0.000528272,0.000528272,0.000528272
71,635.68,2.80104,2.36746,0.95453,0.31735,0.27907,0.17537,0.05134,2.70238,1.93364,0.95229,0.000511769,0.000511769,0.000511769
72,644.345,2.80914,2.47071,0.97938,0.33846,0.28956,0.18281,0.05479,2.64509,1.89559,0.9391,0.000495266,0.000495266,0.000495266
73,652.878,2.70648,2.36445,0.95468,0.32207,0.27347,0.17122,0.05115,2.68889,1.90117,0.94328,0.000478762,0.000478762,0.000478762
74,661.436,2.62226,2.18878,0.95662,0.30788,0.27968,0.16953,0.05188,2.66629,1.95702,0.94454,0.000462259,0.000462259,0.000462259
75,669.941,2.71932,2.36402,0.96508,0.36046,0.28752,0.19928,0.05768,2.65217,1.93264,0.94023,0.000445756,0.000445756,0.000445756
76,678.881,2.70245,2.42881,0.97029,0.32588,0.27099,0.17941,0.05455,2.64829,1.92202,0.94115,0.000429253,0.000429253,0.000429253
77,687.455,2.69404,2.3316,0.97363,0.33383,0.26324,0.17622,0.05389,2.63998,1.91936,0.93972,0.000412749,0.000412749,0.000412749
