epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,50.8476,2.36273,10.8625,1.64341,0.35523,0.14865,0.12188,0.04685,2.59269,5.42723,1.70289,0.000553021,0.000553021,0.000553021
2,88.5446,2.388,5.49251,1.71425,0.41435,0.24224,0.18217,0.07196,2.43244,3.80291,1.61879,0.00110137,0.00110137,0.00110137
3,125.639,2.44384,3.67118,1.74275,0.24349,0.18581,0.08834,0.03366,2.70497,3.34646,1.76321,0.00164238,0.00164238,0.00164238
4,162.547,2.34399,3.03902,1.71135,0.35449,0.27902,0.21392,0.07545,2.57246,3.2182,1.65501,0.00163399,0.00163399,0.00163399
5,199.556,2.24278,2.67446,1.65561,0.33448,0.20913,0.19856,0.07375,2.62161,2.8305,1.77396,0.00162299,0.00162299,0.00162299
6,236.512,2.23117,2.5513,1.63,0.3694,0.24493,0.22237,0.08261,2.48607,2.95911,1.67234,0.00161199,0.00161199,0.00161199
7,273.524,2.13095,2.37735,1.57226,0.42874,0.29054,0.24979,0.11172,2.59638,2.59401,1.74608,0.00160099,0.00160099,0.00160099
8,310.409,2.09245,2.2541,1.5384,0.4943,0.30068,0.3296,0.14359,2.32592,2.33988,1.56159,0.00158998,0.00158998,0.00158998
9,347.458,2.06636,2.16859,1.52118,0.45235,0.30236,0.3069,0.14143,2.35825,2.56674,1.57136,0.00157898,0.00157898,0.00157898
10,384.521,1.96517,2.03273,1.4774,0.47352,0.30068,0.26221,0.10442,2.26593,2.53325,1.50563,0.00156798,0.00156798,0.00156798
11,421.602,2.02551,2.08912,1.50051,0.54547,0.35811,0.36372,0.14184,2.26391,2.10199,1.48523,0.00155698,0.00155698,0.00155698
12,458.637,1.92141,1.98134,1.46406,0.49167,0.33615,0.34569,0.14607,2.35514,2.25628,1.51384,0.00154598,0.00154598,0.00154598
13,495.753,1.93267,1.90374,1.44135,0.52421,0.40272,0.38584,0.1464,2.47828,2.2308,1.63368,0.00153497,0.00153497,0.00153497
14,532.835,1.91509,1.8616,1.4327,0.49918,0.35811,0.31567,0.13437,2.31974,2.64931,1.56606,0.00152397,0.00152397,0.00152397
15,569.906,1.88753,1.79522,1.40266,0.62154,0.34459,0.39433,0.16282,2.29965,2.04942,1.53873,0.00151297,0.00151297,0.00151297
16,606.937,1.86848,1.77472,1.39017,0.64351,0.38616,0.3968,0.15428,2.36933,2.185,1.58288,0.00150197,0.00150197,0.00150197
17,644.068,1.84015,1.76916,1.3838,0.4074,0.40398,0.3569,0.14737,2.35804,2.24209,1.60078,0.00149096,0.00149096,0.00149096
18,681.206,1.85879,1.73475,1.38393,0.55517,0.37838,0.36629,0.13875,2.34546,2.16145,1.62115,0.00147996,0.00147996,0.00147996
19,718.295,1.83421,1.71538,1.37131,0.53224,0.40034,0.38959,0.17754,2.28884,2.11068,1.57459,0.00146896,0.00146896,0.00146896
20,755.392,1.80238,1.64185,1.36696,0.60584,0.38427,0.40908,0.16886,2.33884,1.98124,1.58775,0.00145796,0.00145796,0.00145796
21,792.735,1.78568,1.62335,1.32884,0.53853,0.36728,0.37014,0.16336,2.26056,2.10467,1.51664,0.00144696,0.00144696,0.00144696
22,830.022,1.81316,1.62157,1.35205,0.54182,0.36655,0.38931,0.16958,2.25851,2.0941,1.50421,0.00143595,0.00143595,0.00143595
23,867.513,1.74592,1.57621,1.31759,0.60729,0.3598,0.36051,0.14979,2.38298,2.13437,1.55593,0.00142495,0.00142495,0.00142495
24,904.633,1.75911,1.53812,1.32571,0.71803,0.3477,0.40373,0.16282,2.45827,2.12501,1.68974,0.00141395,0.00141395,0.00141395
25,942.052,1.72653,1.53568,1.31201,0.61399,0.36149,0.39407,0.18207,2.21795,2.00363,1.53054,0.00140295,0.00140295,0.00140295
26,979.637,1.75707,1.52915,1.3248,0.60416,0.38353,0.37665,0.15624,2.46438,2.15546,1.66504,0.00139195,0.00139195,0.00139195
27,1017.14,1.66378,1.39557,1.2832,0.59846,0.41892,0.41415,0.16274,2.40065,1.90337,1.58225,0.00138094,0.00138094,0.00138094
28,1054.01,1.68434,1.37298,1.26756,0.49891,0.41554,0.37314,0.15596,2.42997,2.06348,1.63352,0.00136994,0.00136994,0.00136994
29,1091.08,1.67674,1.41145,1.26134,0.66861,0.41124,0.45147,0.19374,2.2634,1.90195,1.52633,0.00135894,0.00135894,0.00135894
30,1128.14,1.64769,1.34023,1.2742,0.6281,0.375,0.41572,0.17733,2.26114,2.06293,1.49776,0.00134794,0.00134794,0.00134794
31,1165.48,1.62125,1.33041,1.25406,0.593,0.46604,0.44522,0.17271,2.40656,1.85437,1.58937,0.00133693,0.00133693,0.00133693
32,1202.77,1.63776,1.3007,1.24431,0.75239,0.40421,0.45824,0.18898,2.36881,2.05509,1.57273,0.00132593,0.00132593,0.00132593
33,1240.3,1.60805,1.30629,1.23738,0.66986,0.32432,0.38527,0.14898,2.40316,2.11923,1.63948,0.00131493,0.00131493,0.00131493
34,1277.98,1.60138,1.26939,1.2388,0.73588,0.33953,0.43366,0.18834,2.31821,2.14534,1.53397,0.00130393,0.00130393,0.00130393
35,1315.52,1.58439,1.24985,1.224,0.67412,0.373,0.41369,0.15945,2.4298,2.14765,1.65631,0.00129293,0.00129293,0.00129293
36,1353.08,1.60288,1.26977,1.22825,0.68438,0.42568,0.45769,0.17862,2.43063,1.92091,1.64582,0.00128192,0.00128192,0.00128192
37,1391.86,1.57024,1.22547,1.21298,0.58996,0.40372,0.4108,0.17251,2.38305,1.94338,1.66067,0.00127092,0.00127092,0.00127092
38,1429.88,1.59064,1.22684,1.21097,0.66223,0.43379,0.45001,0.20482,2.23011,1.88744,1.48274,0.00125992,0.00125992,0.00125992
39,1469.02,1.53978,1.15292,1.19763,0.60402,0.38682,0.4225,0.17701,2.2649,2.10782,1.48563,0.00124892,0.00124892,0.00124892
40,1507.64,1.55873,1.21769,1.20788,0.60062,0.43581,0.44521,0.1822,2.39195,1.94406,1.57154,0.00123791,0.00123791,0.00123791
41,1545.33,1.52476,1.13458,1.18647,0.60412,0.40958,0.44062,0.19512,2.33666,2.18175,1.62511,0.00122691,0.00122691,0.00122691
42,1582.91,1.51804,1.10744,1.18039,0.54485,0.41967,0.41691,0.17869,2.37979,2.11386,1.62478,0.00121591,0.00121591,0.00121591
43,1620.62,1.54411,1.14435,1.1995,0.54478,0.42325,0.41173,0.16994,2.48128,2.17903,1.70523,0.00120491,0.00120491,0.00120491
44,1658.29,1.54159,1.16095,1.19255,0.69427,0.41723,0.46152,0.20006,2.35881,2.08882,1.61944,0.00119391,0.00119391,0.00119391
45,1695.92,1.50815,1.11778,1.1858,0.5354,0.42061,0.4195,0.18494,2.39207,2.11005,1.67068,0.0011829,0.0011829,0.0011829
46,1733.73,1.47777,1.07865,1.16143,0.60114,0.42252,0.43718,0.19166,2.41555,2.13365,1.6798,0.0011719,0.0011719,0.0011719
47,1771.29,1.47812,1.05914,1.16473,0.66088,0.41554,0.43816,0.19979,2.34955,1.92149,1.62075,0.0011609,0.0011609,0.0011609
48,1808.54,1.47291,1.0459,1.16656,0.59301,0.44257,0.44334,0.20221,2.22905,2.01148,1.55244,0.0011499,0.0011499,0.0011499
49,1845.91,1.46222,1.05221,1.1536,0.67447,0.36149,0.41585,0.19487,2.26745,2.08986,1.48048,0.00113889,0.00113889,0.00113889
50,1883.47,1.46712,1.0692,1.16878,0.72069,0.43743,0.50846,0.19796,2.36553,1.84657,1.65543,0.00112789,0.00112789,0.00112789
51,1921.67,1.44296,1.05994,1.13894,0.65503,0.48117,0.49556,0.2004,2.35108,1.7599,1.61449,0.00111689,0.00111689,0.00111689
52,1959.1,1.45328,1.04473,1.14685,0.59399,0.42062,0.46815,0.19531,2.41044,2.02839,1.66411,0.00110589,0.00110589,0.00110589
53,1996.48,1.42919,1.01535,1.14125,0.55695,0.43584,0.44428,0.18364,2.32475,1.90329,1.5705,0.00109489,0.00109489,0.00109489
54,2034.08,1.43206,1.00179,1.13153,0.61006,0.44257,0.47156,0.21376,2.27202,1.87133,1.58903,0.00108388,0.00108388,0.00108388
55,2071.71,1.4647,1.0568,1.1495,0.57374,0.44595,0.44375,0.20336,2.35411,1.86017,1.59376,0.00107288,0.00107288,0.00107288
56,2109.13,1.41198,0.98413,1.11343,0.63402,0.40203,0.45481,0.20805,2.26234,2.18215,1.5084,0.00106188,0.00106188,0.00106188
57,2146.77,1.40718,0.97861,1.13477,0.61654,0.39865,0.45584,0.20435,2.31909,2.10088,1.52276,0.00105088,0.00105088,0.00105088
58,2184.52,1.37558,1.00067,1.11745,0.61135,0.46284,0.41542,0.1763,2.42352,1.92203,1.64369,0.00103987,0.00103987,0.00103987
59,2222.12,1.40941,1.00306,1.12031,0.55727,0.41554,0.441,0.18736,2.3791,2.03399,1.60949,0.00102887,0.00102887,0.00102887
60,2259.48,1.37281,0.93325,1.11684,0.60842,0.41129,0.44903,0.1871,2.41659,2.12258,1.61964,0.00101787,0.00101787,0.00101787
61,2296.93,1.37829,0.94817,1.11697,0.69524,0.39696,0.43927,0.18142,2.36721,2.04668,1.68075,0.00100687,0.00100687,0.00100687
62,2334.4,1.36688,0.92825,1.09275,0.59423,0.47973,0.46662,0.2071,2.34224,1.85881,1.6699,0.000995866,0.000995866,0.000995866
63,2371.95,1.36078,0.92598,1.10801,0.6047,0.44595,0.46429,0.19992,2.26207,1.84637,1.60284,0.000984864,0.000984864,0.000984864
64,2409.5,1.34151,0.92042,1.11117,0.59166,0.49386,0.49246,0.22658,2.22525,1.77669,1.49664,0.000973861,0.000973861,0.000973861
65,2447.28,1.35646,0.90988,1.10574,0.62706,0.45854,0.44357,0.19921,2.38726,1.93024,1.61625,0.000962859,0.000962859,0.000962859
66,2484.81,1.34441,0.92672,1.10026,0.60498,0.41554,0.42747,0.19721,2.27861,1.95368,1.54485,0.000951857,0.000951857,0.000951857
67,2522.34,1.30596,0.89423,1.08802,0.5583,0.42061,0.4351,0.18687,2.29549,2.0199,1.48852,0.000940855,0.000940855,0.000940855
68,2559.94,1.32526,0.89756,1.07865,0.61753,0.46037,0.48358,0.2061,2.32396,2.04784,1.5545,0.000929853,0.000929853,0.000929853
69,2597.45,1.32007,0.87891,1.0913,0.57003,0.44299,0.44084,0.20257,2.32474,1.97607,1.61212,0.00091885,0.00091885,0.00091885
70,2635.39,1.31352,0.88784,1.07807,0.60243,0.44542,0.45114,0.19132,2.34809,2.09054,1.62937,0.000907848,0.000907848,0.000907848
71,2673.04,1.32717,0.89329,1.07741,0.62603,0.46791,0.46658,0.19844,2.30754,1.92949,1.60881,0.000896846,0.000896846,0.000896846
72,2710.79,1.33281,0.89561,1.08312,0.62904,0.45206,0.45186,0.20615,2.32825,2.07821,1.57667,0.000885844,0.000885844,0.000885844
73,2748.46,1.30892,0.85948,1.07475,0.72907,0.40871,0.47527,0.2264,2.2471,1.98187,1.53783,0.000874842,0.000874842,0.000874842
74,2786.13,1.3113,0.87263,1.07719,0.50182,0.41427,0.40667,0.19379,2.24557,2.23131,1.47476,0.000863839,0.000863839,0.000863839
75,2823.69,1.30209,0.85895,1.08159,0.59455,0.47125,0.45856,0.19836,2.3106,1.87055,1.49463,0.000852837,0.000852837,0.000852837
76,2861.52,1.31219,0.89571,1.08876,0.59306,0.43919,0.43832,0.18685,2.42239,2.09759,1.6574,0.000841835,0.000841835,0.000841835
77,2899.22,1.26779,0.84694,1.06279,0.54397,0.4581,0.4364,0.18066,2.30939,2.09463,1.55307,0.000830833,0.000830833,0.000830833
78,2937.13,1.31043,0.86409,1.07973,0.68212,0.43412,0.44283,0.19195,2.3077,2.05075,1.63974,0.000819831,0.000819831,0.000819831
79,2974.97,1.2508,0.81516,1.05572,0.57979,0.4375,0.43926,0.18741,2.4465,1.95305,1.73091,0.000808828,0.000808828,0.000808828
80,3012.22,1.27817,0.83503,1.07358,0.54949,0.43412,0.42788,0.18107,2.33232,2.17342,1.52991,0.000797826,0.000797826,0.000797826
81,3049.08,1.26255,0.83753,1.06746,0.62249,0.40878,0.43804,0.1829,2.40342,2.17192,1.70219,0.000786824,0.000786824,0.000786824
82,3085.79,1.27741,0.84079,1.06423,0.72741,0.39658,0.4791,0.21041,2.25336,2.03032,1.55703,0.000775822,0.000775822,0.000775822
83,3122.44,1.28457,0.84853,1.05206,0.64735,0.38192,0.44994,0.19821,2.28778,2.23859,1.53773,0.00076482,0.00076482,0.00076482
84,3159.02,1.23045,0.82158,1.04453,0.57162,0.46055,0.45246,0.21173,2.22892,2.02648,1.52733,0.000753817,0.000753817,0.000753817
85,3195.67,1.27166,0.82717,1.05144,0.64778,0.4527,0.46434,0.20936,2.25142,2.01053,1.58455,0.000742815,0.000742815,0.000742815
86,3232.19,1.23891,0.81528,1.04843,0.58465,0.43243,0.45764,0.20701,2.29972,1.97341,1.62092,0.000731813,0.000731813,0.000731813
87,3268.82,1.21776,0.79248,1.0382,0.61586,0.3902,0.43356,0.2035,2.31016,2.08942,1.64096,0.000720811,0.000720811,0.000720811
88,3305.35,1.21682,0.78385,1.04532,0.65346,0.39696,0.47547,0.2152,2.33914,2.05581,1.63007,0.000709809,0.000709809,0.000709809
89,3341.9,1.20591,0.78936,1.04461,0.65708,0.38345,0.42485,0.21006,2.25244,2.0172,1.59858,0.000698806,0.000698806,0.000698806
90,3379.32,1.21039,0.79773,1.05041,0.65878,0.43331,0.45784,0.2099,2.29492,2.19442,1.5757,0.000687804,0.000687804,0.000687804
91,3416.56,1.2183,0.78133,1.03913,0.60596,0.43243,0.4341,0.18528,2.35624,2.183,1.65231,0.000676802,0.000676802,0.000676802
92,3453.19,1.20275,0.79067,1.04287,0.57027,0.46284,0.45302,0.20874,2.3055,2.29814,1.57296,0.0006658,0.0006658,0.0006658
93,3489.66,1.19429,0.77234,1.02234,0.58092,0.43115,0.43805,0.2119,2.24205,2.31303,1.59108,0.000654798,0.000654798,0.000654798
94,3526.14,1.19724,0.77177,1.02274,0.64588,0.38514,0.44211,0.19262,2.3103,2.1644,1.59158,0.000643795,0.000643795,0.000643795
95,3562.71,1.18184,0.75451,1.00905,0.62853,0.40922,0.44172,0.19189,2.29598,2.12432,1.63291,0.000632793,0.000632793,0.000632793
96,3599.2,1.19807,0.76538,1.0258,0.62692,0.38308,0.43447,0.17781,2.31825,2.41156,1.61175,0.000621791,0.000621791,0.000621791
97,3636.19,1.17383,0.75025,1.02451,0.59546,0.41696,0.44789,0.17504,2.37917,2.34877,1.69872,0.000610789,0.000610789,0.000610789
98,3675.15,1.18722,0.74817,1.02037,0.56623,0.44595,0.44267,0.19273,2.31396,2.22973,1.61925,0.000599787,0.000599787,0.000599787
99,3713.88,1.19157,0.7568,1.02007,0.64971,0.41216,0.44706,0.20398,2.2572,2.03127,1.59429,0.000588784,0.000588784,0.000588784
100,3753.13,1.14798,0.71898,1.01048,0.59649,0.4425,0.43316,0.19094,2.31445,2.06731,1.63466,0.000577782,0.000577782,0.000577782
101,3792.16,1.15146,0.73964,1.00422,0.65869,0.40928,0.43632,0.18216,2.35525,2.11838,1.66363,0.00056678,0.00056678,0.00056678
102,3829.94,1.16873,0.7498,1.00689,0.66057,0.40372,0.44164,0.19175,2.28324,2.11455,1.5997,0.000555778,0.000555778,0.000555778
103,3867.92,1.12932,0.71669,1.00347,0.68965,0.40499,0.44411,0.20547,2.24296,2.21009,1.52595,0.000544776,0.000544776,0.000544776
104,3906.92,1.14211,0.71136,0.9962,0.72833,0.40136,0.46591,0.2165,2.18251,2.07344,1.44235,0.000533773,0.000533773,0.000533773
105,3944.24,1.11848,0.71095,0.99004,0.58472,0.46457,0.46356,0.21145,2.28472,2.16217,1.57141,0.000522771,0.000522771,0.000522771
106,3980.99,1.11428,0.70285,0.99118,0.64995,0.41216,0.44686,0.20021,2.28242,2.11794,1.58681,0.000511769,0.000511769,0.000511769
107,4017.91,1.13734,0.70541,0.99384,0.68308,0.41557,0.47371,0.22263,2.21712,2.07349,1.51592,0.000500767,0.000500767,0.000500767
108,4054.66,1.11556,0.69547,0.99484,0.65095,0.41216,0.46105,0.22047,2.25412,2.11931,1.56503,0.000489765,0.000489765,0.000489765
109,4091.4,1.09398,0.68885,0.99172,0.72431,0.3902,0.46392,0.22159,2.23473,2.20419,1.55265,0.000478762,0.000478762,0.000478762
110,4128.24,1.10597,0.68193,0.99189,0.6578,0.41968,0.46121,0.20909,2.28813,2.15176,1.59577,0.00046776,0.00046776,0.00046776
111,4164.96,1.07739,0.67349,0.98736,0.70592,0.39865,0.46963,0.21881,2.25122,2.14091,1.5494,0.000456758,0.000456758,0.000456758
