epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
48,691.449,2.0724,2.85451,0.65869,0.07013,0.02174,0.00755,0.00272,2.41673,34.3399,0.62673,0.0011499,0.0011499,0.0011499
49,706.074,2.30151,3.23333,0.74558,0.5234,0.02174,0.01095,0.00313,2.06906,1.90488,0.58088,0.00113889,0.00113889,0.00113889
50,718.827,2.18892,2.96751,0.65008,0.03645,0.02174,0.00779,0.00227,2.28742,2.01552,0.61103,0.00112789,0.00112789,0.00112789
51,732.555,2.32847,3.06886,0.70458,0.00439,0.06522,0.01109,0.00226,2.05458,2.29317,0.55994,0.00111689,0.00111689,0.00111689
52,745.776,2.59966,3.34181,0.90073,0.02858,0.02174,0.00424,0.00115,2.04845,1.90948,0.54392,0.00110589,0.00110589,0.00110589
53,758.396,2.07558,2.66442,0.66467,0.58495,0.02723,0.03128,0.00358,1.96191,1.71894,0.52506,0.00109489,0.00109489,0.00109489
54,770.45,2.0021,2.49145,0.59432,0.53092,0.02174,0.00692,0.00166,2.03112,2.1139,0.51977,0.00108388,0.00108388,0.00108388
55,782.723,2.41205,2.98885,0.81558,0.59664,0.06522,0.02329,0.00351,2.04835,2.04356,0.56403,0.00107288,0.00107288,0.00107288
56,795.745,2.45595,3.20246,0.81763,0.08974,0.06522,0.03921,0.00479,2.1454,1.82781,0.58041,0.00106188,0.00106188,0.00106188
57,810.511,2.23277,2.67165,0.68051,0.04692,0.02174,0.02292,0.00292,2.33033,2.82739,0.60311,0.00105088,0.00105088,0.00105088
58,823.673,2.21877,2.569,0.66149,0.00909,0.04348,0.0066,0.00066,2.57162,2.34109,0.62137,0.00103987,0.00103987,0.00103987
59,836.003,2.4232,2.8691,0.74199,0.65146,0.02174,0.01707,0.00356,2.61906,2.44528,0.63092,0.00102887,0.00102887,0.00102887
60,848.348,2.4263,2.65882,0.75933,0.12732,0.04348,0.02283,0.0064,2.33,2.75149,0.58324,0.00101787,0.00101787,0.00101787
61,861.424,2.10817,2.60942,0.70742,0.17315,0.04348,0.03297,0.00887,2.29734,2.70536,0.58819,0.00100687,0.00100687,0.00100687
62,873.634,2.47949,2.79774,0.7876,0.13939,0.04348,0.01852,0.00516,2.38243,2.61199,0.57766,0.000995866,0.000995866,0.000995866
63,887.81,2.29969,2.70837,0.71232,0.07217,0.06522,0.01475,0.00278,2.36558,2.40914,0.56935,0.000984864,0.000984864,0.000984864
64,903.073,2.23345,2.66211,0.7425,0.69212,0.04348,0.04095,0.01104,2.22069,2.31853,0.57817,0.000973861,0.000973861,0.000973861
65,918.529,2.0785,2.44444,0.65245,0.62465,0.04348,0.04554,0.01114,2.35924,2.16548,0.59267,0.000962859,0.000962859,0.000962859
