epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,39.5698,2.43945,7.10568,1.77103,0.00044,0.14784,0.00029,0.00012,2.80287,5.62626,1.82987,0.00328704,0.00328704,0.00328704
2,58.2349,2.56392,5.76466,1.71919,0.10129,0.07641,0.03196,0.01049,3.21106,4.86018,2.0033,0.00657668,0.00657668,0.00657668
3,76.3323,2.89982,4.83141,1.97404,0.50274,0.02326,0.00078,0.00024,4.04778,243.955,10.5079,0.00982231,0.00982231,0.00982231
4,93.8783,3.3686,4.461,2.3241,0.0798,0.06811,0.01926,0.00566,nan,nan,nan,0.009802,0.009802,0.009802
5,113.489,3.26135,4.12909,2.21187,0.05579,0.10694,0.01406,0.00377,4.02418,208.468,2.87485,0.009736,0.009736,0.009736
6,131.257,3.04483,3.65481,2.1388,0.26336,0.0897,0.02156,0.00619,3.27324,6.75391,2.87043,0.00967,0.00967,0.00967
7,149.481,2.8748,3.2639,2.00293,0.24779,0.15638,0.09689,0.02797,3.10507,5.88776,2.00598,0.009604,0.009604,0.009604
8,167.623,2.68819,3.02952,1.85588,0.38718,0.18439,0.13189,0.03924,2.90436,3.30857,1.75103,0.009538,0.009538,0.009538
9,185.445,2.63627,2.94677,1.81062,0.29026,0.2093,0.11523,0.03183,3.002,3.44032,1.89707,0.009472,0.009472,0.009472
10,202.832,2.58928,2.80282,1.7894,0.26953,0.24293,0.17079,0.05935,2.73464,2.8494,1.68582,0.009406,0.009406,0.009406
11,220.362,2.48612,2.68021,1.73084,0.23689,0.24086,0.15876,0.05929,2.54953,2.78097,2.49746,0.00934,0.00934,0.00934
12,237.918,2.47996,2.60311,1.70996,0.38626,0.33056,0.2633,0.08456,2.63333,3.29561,1.75467,0.009274,0.009274,0.009274
13,255.485,2.38497,2.45011,1.64145,0.48208,0.2929,0.2652,0.08732,2.56082,2.78806,1.60586,0.009208,0.009208,0.009208
14,273.107,2.30858,2.41605,1.61133,0.5067,0.28072,0.26976,0.09451,2.56581,2.77668,1.65212,0.009142,0.009142,0.009142
15,290.686,2.35842,2.34378,1.61155,0.38761,0.29734,0.20681,0.06821,2.57661,2.87176,1.63018,0.009076,0.009076,0.009076
16,308.054,2.29471,2.35547,1.5809,0.38565,0.30897,0.25824,0.08896,2.54514,2.45017,1.59947,0.00901,0.00901,0.00901
17,325.539,2.30373,2.28179,1.5941,0.44866,0.3289,0.27976,0.09901,2.44955,2.32328,1.53305,0.008944,0.008944,0.008944
18,343.108,2.24443,2.26536,1.56919,0.48486,0.36877,0.32042,0.12789,2.41257,2.33084,1.5019,0.008878,0.008878,0.008878
19,360.592,2.19795,2.1706,1.52929,0.42339,0.36445,0.30995,0.13472,2.34741,2.18022,1.48847,0.008812,0.008812,0.008812
20,378.012,2.1819,2.1517,1.49085,0.48401,0.31894,0.30463,0.1179,2.37535,2.34405,1.49332,0.008746,0.008746,0.008746
21,395.473,2.15323,2.11078,1.49476,0.5024,0.34473,0.28562,0.10736,2.50585,2.18169,1.52543,0.00868,0.00868,0.00868
22,412.954,2.15946,2.11122,1.512,0.56809,0.31276,0.32816,0.1304,2.4708,2.18482,1.5747,0.008614,0.008614,0.008614
23,430.385,2.13433,2.06798,1.48505,0.50562,0.33721,0.28047,0.10455,2.43656,2.21524,1.566,0.008548,0.008548,0.008548
24,447.859,2.12938,2.0625,1.48793,0.45316,0.38206,0.32004,0.11602,2.5019,2.11814,1.53554,0.008482,0.008482,0.008482
25,465.343,2.09012,1.98961,1.46668,0.46981,0.39369,0.33181,0.13071,2.43284,2.11509,1.50881,0.008416,0.008416,0.008416
26,482.848,2.05028,1.95076,1.44085,0.52347,0.43189,0.37624,0.14531,2.33016,1.91836,1.49366,0.00835,0.00835,0.00835
27,500.413,2.03348,1.91148,1.44131,0.62469,0.40365,0.39957,0.16836,2.32015,1.99206,1.48656,0.008284,0.008284,0.008284
28,517.917,2.00682,1.8703,1.39774,0.63443,0.35382,0.38447,0.16153,2.33627,2.06657,1.44647,0.008218,0.008218,0.008218
29,535.429,2.01812,1.85738,1.43185,0.46059,0.4186,0.37549,0.13641,2.36235,2.07285,1.46226,0.008152,0.008152,0.008152
30,552.812,1.96998,1.80155,1.38441,0.52597,0.41694,0.39711,0.16721,2.30877,1.79213,1.40657,0.008086,0.008086,0.008086
31,570.241,1.97789,1.77011,1.38652,0.65528,0.37708,0.40682,0.16455,2.28868,1.95038,1.43961,0.00802,0.00802,0.00802
32,587.7,1.90603,1.70545,1.35476,0.60162,0.35572,0.36556,0.15789,2.37535,1.96011,1.51782,0.007954,0.007954,0.007954
33,605.087,1.92475,1.71026,1.37022,0.68438,0.3804,0.42889,0.1824,2.27339,1.88711,1.41843,0.007888,0.007888,0.007888
34,622.433,1.91877,1.71492,1.36529,0.61295,0.35858,0.34962,0.13508,2.37602,2.06894,1.55413,0.007822,0.007822,0.007822
35,639.846,1.8961,1.64939,1.35245,0.58797,0.34219,0.37133,0.15071,2.32583,2.05375,1.468,0.007756,0.007756,0.007756
36,657.23,1.87008,1.64649,1.35049,0.48108,0.46846,0.39224,0.14787,2.31528,1.87633,1.46153,0.00769,0.00769,0.00769
37,674.669,1.87145,1.61752,1.34088,0.52198,0.41528,0.3875,0.15312,2.30228,1.92478,1.48231,0.007624,0.007624,0.007624
38,692.082,1.87187,1.64528,1.32812,0.57104,0.36047,0.36282,0.14279,2.36661,2.06828,1.51137,0.007558,0.007558,0.007558
39,709.544,1.85576,1.5954,1.32017,0.59754,0.42027,0.37441,0.14062,2.39542,1.98098,1.49158,0.007492,0.007492,0.007492
40,726.906,1.84112,1.56753,1.30977,0.62711,0.41267,0.41318,0.16311,2.29667,1.87912,1.47454,0.007426,0.007426,0.007426
41,744.422,1.8313,1.57499,1.31582,0.58738,0.40199,0.38031,0.14815,2.33444,1.86848,1.45011,0.00736,0.00736,0.00736
42,761.76,1.83487,1.53669,1.30777,0.53526,0.42193,0.43584,0.17157,2.28257,1.90708,1.45769,0.007294,0.007294,0.007294
43,779.235,1.79154,1.51337,1.30359,0.51675,0.46013,0.39957,0.17136,2.29135,1.87488,1.455,0.007228,0.007228,0.007228
44,796.703,1.80815,1.47941,1.29531,0.69278,0.43854,0.45531,0.19152,2.2449,2.00853,1.39648,0.007162,0.007162,0.007162
45,814.026,1.78746,1.48248,1.27927,0.62693,0.4103,0.4168,0.16893,2.26813,1.81851,1.44469,0.007096,0.007096,0.007096
46,831.867,1.78668,1.44601,1.28191,0.62611,0.43522,0.41468,0.15534,2.28261,1.82311,1.45258,0.00703,0.00703,0.00703
47,849.501,1.77723,1.43521,1.26871,0.74759,0.45183,0.46897,0.19101,2.22865,1.80357,1.40284,0.006964,0.006964,0.006964
48,867.292,1.74961,1.43122,1.27344,0.4804,0.48232,0.40459,0.17128,2.26371,1.93901,1.45544,0.006898,0.006898,0.006898
49,884.89,1.75461,1.43521,1.26534,0.62375,0.42027,0.41128,0.16849,2.29609,1.92151,1.46974,0.006832,0.006832,0.006832
50,902.775,1.74398,1.4042,1.25805,0.70409,0.47841,0.49186,0.19841,2.21265,1.71294,1.3855,0.006766,0.006766,0.006766
51,920.358,1.73689,1.3719,1.24742,0.64493,0.41387,0.44897,0.16593,2.26863,1.75477,1.41936,0.0067,0.0067,0.0067
52,937.893,1.76532,1.39542,1.26641,0.67276,0.47176,0.45563,0.18274,2.22215,1.75132,1.39814,0.006634,0.006634,0.006634
53,955.507,1.73883,1.38829,1.25025,0.7351,0.4446,0.44498,0.1842,2.1812,1.77988,1.41729,0.006568,0.006568,0.006568
54,973.062,1.695,1.34108,1.23149,0.63524,0.46467,0.44276,0.17541,2.25664,1.76837,1.41489,0.006502,0.006502,0.006502
55,990.499,1.66758,1.30388,1.2268,0.72036,0.46179,0.47503,0.1801,2.33375,1.68263,1.50537,0.006436,0.006436,0.006436
56,1008.04,1.67841,1.32128,1.22968,0.78298,0.43854,0.47637,0.17367,2.28583,1.84146,1.44211,0.00637,0.00637,0.00637
