epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1323.09,2.57742,1.91045,0.99132,0.41319,0.3656,0.25328,0.07065,2.58741,1.7158,0.94195,0.000990365,0.000990365,0.000990365
43,1353.86,2.66574,1.97307,0.96859,0.38205,0.33449,0.25246,0.07715,2.62334,1.65459,0.93362,0.000973861,0.000973861,0.000973861
44,1384.57,2.65038,1.94062,0.9648,0.41653,0.35469,0.28412,0.08551,2.56068,1.66628,0.93062,0.000957358,0.000957358,0.000957358
45,1415.24,2.62593,1.91002,0.98389,0.40176,0.35986,0.24284,0.07321,2.56681,1.64702,0.93132,0.000940855,0.000940855,0.000940855
46,1445.92,2.61616,1.94498,0.98103,0.42557,0.38197,0.26966,0.07976,2.6124,1.68247,0.93562,0.000924352,0.000924352,0.000924352
47,1476.58,2.58431,1.91298,0.98462,0.38449,0.35557,0.23752,0.07219,2.6279,1.64612,0.93747,0.000907848,0.000907848,0.000907848
48,1507.33,2.61809,1.9354,0.97045,0.409,0.37387,0.25438,0.07962,2.55129,1.67572,0.9284,0.000891345,0.000891345,0.000891345
49,1538.09,2.51411,1.85083,0.96985,0.39322,0.36066,0.25777,0.07651,2.51209,1.69185,0.92045,0.000874842,0.000874842,0.000874842
50,1569.08,2.60498,1.93716,0.98564,0.40955,0.34974,0.25581,0.08162,2.46143,1.62764,0.91617,0.000858338,0.000858338,0.000858338
51,1601.03,2.55933,1.85263,0.95411,0.39231,0.38226,0.25522,0.07984,2.49302,1.65441,0.91885,0.000841835,0.000841835,0.000841835
52,1634.55,2.60176,1.87795,0.95334,0.40486,0.35793,0.26423,0.087,2.51407,1.61781,0.92057,0.000825332,0.000825332,0.000825332
