epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,14.1424,3.10011,17.2942,1.40324,0,0,0,0,3.80512,14.6585,0.843,7.5e-05,7.5e-05,7.5e-05
2,15.5521,3.77066,14.6326,1.68531,0,0,0,0,3.46211,9.77056,0.85526,0.000161213,0.000161213,0.000161213
3,16.9672,3.72386,16.3844,1.52403,0,0,0,0,3.80576,6.46754,0.94296,0.00024604,0.00024604,0.00024604
4,18.3391,3.49265,12.4161,1.29968,0,0,0,0,4.16404,6.23384,0.94034,0.000329481,0.000329481,0.000329481
5,19.7208,2.94299,12.5813,1.33664,0,0,0,0,4.10615,6.24388,0.96116,0.000411536,0.000411536,0.000411536
6,21.1039,3.1072,10.0613,1.20264,0,0,0,0,3.96854,6.06441,0.9353,0.000492205,0.000492205,0.000492205
7,22.521,3.39636,9.29883,1.11392,0,0,0,0,4.41995,6.28796,0.90947,0.000571488,0.000571488,0.000571488
8,23.8899,3.6367,10.7497,1.37695,0,0,0,0,3.91917,6.18835,0.88585,0.000649385,0.000649385,0.000649385
9,25.2709,3.19236,8.68748,1.21604,0,0,0,0,4.04473,6.56945,0.91325,0.000725896,0.000725896,0.000725896
10,26.6358,3.67266,9.03392,1.24926,0,0,0,0,3.79867,6.24685,0.90196,0.000801021,0.000801021,0.000801021
11,28.0192,3.46708,7.24368,1.21333,0,0,0,0,3.86019,5.94708,0.90637,0.00087476,0.00087476,0.00087476
12,29.4124,3.67864,7.94239,1.2545,0.00166,0.00595,0.00089,0.00026,3.95213,6.22732,0.91694,0.000947113,0.000947113,0.000947113
13,30.7767,4.03553,8.52078,1.53751,0,0,0,0,4.10122,6.55236,0.97979,0.00101808,0.00101808,0.00101808
14,32.1701,3.50755,8.71214,1.16705,0,0,0,0,3.87072,6.67845,0.99334,0.00108766,0.00108766,0.00108766
15,33.5441,3.42737,8.28988,1.03431,0.00186,0.00893,0.00145,0.00048,4.02717,6.58976,1.01753,0.0011114,0.0011114,0.0011114
16,34.9293,3.56686,6.95253,1.15059,0.00511,0.01488,0.00436,0.0013,3.78396,5.43203,0.96318,0.0011015,0.0011015,0.0011015
17,36.302,3.6945,7.45106,1.17417,0.01343,0.06548,0.05097,0.00731,3.57961,4.90864,0.91791,0.0010916,0.0010916,0.0010916
18,37.684,3.28881,6.46121,1.0672,0.01222,0.07143,0.04976,0.01396,3.71526,4.20639,0.92304,0.0010817,0.0010817,0.0010817
19,39.0714,3.19956,7.5037,0.94292,0.00729,0.0625,0.04603,0.00988,3.79193,4.19083,0.97677,0.0010718,0.0010718,0.0010718
20,40.4842,3.87826,6.88894,1.11457,0.26917,0.05315,0.04631,0.00932,3.93193,4.10749,1.00119,0.0010619,0.0010619,0.0010619
21,41.8582,3.39675,6.24176,1.11341,0.26086,0.04464,0.04242,0.00499,3.8274,3.89387,1.01042,0.001052,0.001052,0.001052
22,43.2572,4.06607,7.27239,1.31523,0.03995,0.01786,0.00501,0.00127,3.93319,3.618,1.01569,0.0010421,0.0010421,0.0010421
23,44.6616,3.79539,5.95597,1.28567,0.03461,0.01786,0.00709,0.00181,4.0104,3.28631,0.9902,0.0010322,0.0010322,0.0010322
24,46.0824,3.80693,6.30883,1.13627,0.28945,0.05357,0.02856,0.00598,4.00002,2.86823,0.95131,0.0010223,0.0010223,0.0010223
25,47.4678,3.59144,5.88785,1.22938,0.2785,0.05357,0.0327,0.00833,3.88042,2.72081,0.93263,0.0010124,0.0010124,0.0010124
26,48.8627,3.24133,5.66721,1.00426,0.25133,0.0506,0.03107,0.00692,3.87475,2.63978,0.93166,0.0010025,0.0010025,0.0010025
27,50.2614,3.66972,6.07122,1.20446,0.73658,0.03571,0.03022,0.00462,3.99385,2.9146,0.9593,0.0009926,0.0009926,0.0009926
28,51.6681,3.30511,5.9946,0.96077,0.72113,0.03571,0.03064,0.00488,3.91303,2.92522,0.95295,0.0009827,0.0009827,0.0009827
29,53.0657,3.95841,5.71613,1.10059,0.71909,0.03571,0.02937,0.00433,3.9786,2.86067,0.96245,0.0009728,0.0009728,0.0009728
30,54.467,3.9677,5.83314,1.11109,0.15034,0.05357,0.02872,0.00609,3.85362,2.72906,0.9569,0.0009629,0.0009629,0.0009629
31,55.8612,3.39933,5.40687,0.9046,0.13178,0.04464,0.0182,0.00388,4.11429,2.70383,0.97629,0.000953,0.000953,0.000953
32,57.2523,3.87442,5.36572,1.19352,0.05766,0.01786,0.01086,0.00248,3.91532,2.64234,0.97108,0.0009431,0.0009431,0.0009431
33,58.6358,4.12105,6.24652,1.13363,0.00664,0.05357,0.00683,0.00184,3.87136,3.00838,0.98382,0.0009332,0.0009332,0.0009332
34,60.0425,3.61169,5.33063,1.10515,0.03876,0.03571,0.00946,0.00286,3.82633,3.29149,1.00765,0.0009233,0.0009233,0.0009233
35,61.4549,3.61174,5.50176,1.00506,0.00459,0.04762,0.00695,0.00287,3.76375,3.18702,0.97695,0.0009134,0.0009134,0.0009134
36,62.8875,3.31928,4.79355,0.99303,0.12892,0.04762,0.01484,0.00508,3.75431,2.70588,0.95284,0.0009035,0.0009035,0.0009035
37,64.2835,3.76231,4.93201,1.2227,0.1401,0.0506,0.01956,0.00607,3.79046,2.6592,0.95707,0.0008936,0.0008936,0.0008936
38,65.7013,3.71721,4.94121,1.06878,0.18623,0.05655,0.02928,0.00821,3.78942,2.5254,0.94723,0.0008837,0.0008837,0.0008837
39,67.1069,3.87337,5.27069,1.00512,0.23481,0.05655,0.02978,0.01047,3.83732,2.43893,0.93341,0.0008738,0.0008738,0.0008738
40,68.521,3.73026,5.00709,1.00874,0.26441,0.06289,0.03265,0.00969,3.97771,2.46266,0.94013,0.0008639,0.0008639,0.0008639
41,69.8939,4.01009,5.47142,1.07582,0.27853,0.06449,0.03209,0.00795,3.95894,2.45328,0.93682,0.000854,0.000854,0.000854
42,71.3061,3.81111,5.30028,1.06601,0.29867,0.07143,0.0316,0.00884,3.81926,2.43002,0.92841,0.0008441,0.0008441,0.0008441
43,72.7224,3.85803,5.21403,1.07516,0.23282,0.0625,0.02984,0.00988,3.75207,2.63179,0.93615,0.0008342,0.0008342,0.0008342
44,74.1183,4.12293,4.8502,1.09523,0.27513,0.05655,0.02908,0.01184,3.66894,2.72914,0.92644,0.0008243,0.0008243,0.0008243
45,75.5037,3.92159,5.00208,1.05964,0.2713,0.05655,0.02884,0.00827,3.68054,2.56526,0.92036,0.0008144,0.0008144,0.0008144
46,76.9144,3.31686,4.36657,0.9576,0.18593,0.05357,0.03013,0.00652,3.65773,2.47457,0.9229,0.0008045,0.0008045,0.0008045
47,78.3406,4.04437,4.51011,1.16947,0.13906,0.05357,0.02948,0.00452,3.66121,2.5717,0.93413,0.0007946,0.0007946,0.0007946
48,79.7448,3.43137,4.67961,1.07622,0.13036,0.05357,0.02175,0.00476,3.47667,2.42831,0.9247,0.0007847,0.0007847,0.0007847
49,81.1311,3.80195,4.52566,1.10015,0.12272,0.05141,0.02162,0.0047,3.52126,2.45643,0.9239,0.0007748,0.0007748,0.0007748
50,82.5303,3.85149,4.512,1.07064,0.11936,0.03571,0.01886,0.00652,3.45008,2.45197,0.91922,0.0007649,0.0007649,0.0007649
51,83.929,3.81429,4.43547,1.06708,0.21498,0.03869,0.03001,0.01195,3.45853,2.36268,0.91099,0.000755,0.000755,0.000755
52,85.3672,3.79059,4.39491,1.07586,0.20366,0.05008,0.03463,0.01512,3.43188,2.26304,0.89516,0.0007451,0.0007451,0.0007451
53,86.8811,3.99364,4.23452,1.05352,0.25627,0.04762,0.03721,0.01345,3.38658,2.13058,0.87999,0.0007352,0.0007352,0.0007352
54,88.6658,3.53631,4.30356,0.9596,0.44641,0.04762,0.03727,0.01226,3.51494,2.18017,0.91071,0.0007253,0.0007253,0.0007253
55,90.5661,3.67087,4.36804,1.05337,0.3693,0.04464,0.03037,0.00653,3.67337,2.53941,0.95538,0.0007154,0.0007154,0.0007154
