epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,366.552,3.13247,3.83362,1.077,0.16646,0.08345,0.05178,0.01479,3.02148,2.81572,1.00422,0.000990365,0.000990365,0.000990365
43,376.502,3.22783,3.76241,1.07538,0.14532,0.07371,0.04893,0.01506,3.03961,2.89092,1.00396,0.000973861,0.000973861,0.000973861
44,386.445,3.22117,3.73056,1.05273,0.16475,0.08504,0.05183,0.01554,3.02174,2.87306,1.00233,0.000957358,0.000957358,0.000957358
45,397.625,3.22817,3.7397,1.06688,0.15865,0.09092,0.0439,0.0126,3.04745,2.85081,1.00737,0.000940855,0.000940855,0.000940855
46,408.074,3.23562,3.7312,1.07037,0.16097,0.0948,0.04879,0.01454,2.95569,2.84191,0.99429,0.000924352,0.000924352,0.000924352
47,416.972,3.21141,3.62279,1.07494,0.17689,0.0894,0.06152,0.01763,2.96132,2.88473,0.99321,0.000907848,0.000907848,0.000907848
48,426.36,3.30822,3.64768,1.07682,0.18813,0.09617,0.05887,0.01669,2.98234,2.85513,0.99786,0.000891345,0.000891345,0.000891345
49,436.181,3.14253,3.5555,1.06372,0.17842,0.0965,0.05611,0.01575,2.96473,2.87509,0.99743,0.000874842,0.000874842,0.000874842
50,446.696,3.1948,3.62596,1.06475,0.17816,0.08653,0.05648,0.0161,2.97484,2.87737,0.998,0.000858338,0.000858338,0.000858338
51,457.464,3.16776,3.60421,1.05449,0.17842,0.09544,0.05435,0.01441,3.03734,2.89384,1.00414,0.000841835,0.000841835,0.000841835
52,466.463,3.2793,3.62209,1.06487,0.1565,0.083,0.04885,0.01446,3.0479,2.97377,1.00929,0.000825332,0.000825332,0.000825332
53,476.498,3.33707,3.64505,1.07827,0.17409,0.09225,0.05415,0.01514,2.98826,2.89026,0.99977,0.000808828,0.000808828,0.000808828
54,487.577,3.25747,3.65756,1.06765,0.1814,0.09136,0.05769,0.01695,2.93242,2.78389,0.99103,0.000792325,0.000792325,0.000792325
55,498.819,3.11188,3.57103,1.08759,0.17693,0.09073,0.05305,0.0153,2.96434,2.77987,1.00052,0.000775822,0.000775822,0.000775822
56,509.592,3.23959,3.6525,1.07741,0.17893,0.0894,0.05429,0.0147,3.01892,2.83787,1.00702,0.000759318,0.000759318,0.000759318
57,521.262,3.26047,3.69677,1.0575,0.19339,0.08763,0.06271,0.01809,2.95202,2.86996,0.99018,0.000742815,0.000742815,0.000742815
58,531.392,3.14068,3.53023,1.02709,0.21536,0.09802,0.06148,0.01751,2.97681,2.79504,0.98303,0.000726312,0.000726312,0.000726312
59,542.469,3.17869,3.51438,1.05667,0.22123,0.10094,0.0574,0.01554,2.97783,2.79929,0.99627,0.000709809,0.000709809,0.000709809
60,553.014,3.09745,3.51551,1.07629,0.16967,0.0908,0.0476,0.01388,2.98887,2.79757,1.00137,0.000693305,0.000693305,0.000693305
61,565.079,3.12804,3.5508,1.04495,0.18419,0.09276,0.05671,0.01666,2.94289,2.81144,0.99196,0.000676802,0.000676802,0.000676802
62,573.87,3.12139,3.64412,1.03428,0.19077,0.09827,0.06071,0.01644,2.93495,2.75919,0.98438,0.000660299,0.000660299,0.000660299
63,583.722,3.17547,3.58683,1.04573,0.20949,0.10532,0.06088,0.01608,2.96903,2.7838,0.99098,0.000643795,0.000643795,0.000643795
64,593.036,3.13058,3.60361,1.03454,0.18739,0.09694,0.05495,0.01559,2.97341,2.83247,0.99549,0.000627292,0.000627292,0.000627292
65,600.531,3.11422,3.60228,1.04593,0.19401,0.09561,0.05872,0.01712,2.97461,2.82022,0.9961,0.000610789,0.000610789,0.000610789
66,608.091,3.15524,3.58104,1.04697,0.18908,0.09465,0.05969,0.01755,2.96057,2.83138,0.99434,0.000594286,0.000594286,0.000594286
67,619.515,3.18262,3.66068,1.04551,0.19165,0.10315,0.05991,0.01725,2.95266,2.84032,0.9862,0.000577782,0.000577782,0.000577782
68,630.781,3.12216,3.53098,1.04471,0.2038,0.10424,0.06245,0.01727,2.95684,2.82668,0.98513,0.000561279,0.000561279,0.000561279
69,642.259,3.1433,3.45442,1.03888,0.20701,0.10136,0.05767,0.01657,2.96416,2.79283,0.98719,0.000544776,0.000544776,0.000544776
70,653.807,3.07847,3.54429,1.04315,0.19443,0.09935,0.05674,0.0156,2.95977,2.7826,0.99541,0.000528272,0.000528272,0.000528272
71,664.762,3.19519,3.43534,1.03742,0.18479,0.09827,0.05447,0.01498,2.95899,2.75537,0.9934,0.000511769,0.000511769,0.000511769
72,675.96,3.17704,3.5899,1.05501,0.20018,0.106,0.06142,0.01686,2.92383,2.75441,0.98581,0.000495266,0.000495266,0.000495266
73,687.766,3.13427,3.57362,1.03694,0.18175,0.09739,0.05926,0.01681,2.95979,2.78524,0.98489,0.000478762,0.000478762,0.000478762
74,699.352,3.06703,3.32122,1.04017,0.17263,0.09352,0.05593,0.01585,2.9636,2.80254,0.98728,0.000462259,0.000462259,0.000462259
75,711.894,3.12062,3.52267,1.0581,0.17899,0.09402,0.05834,0.01612,2.97649,2.82945,0.98556,0.000445756,0.000445756,0.000445756
76,721.598,3.12985,3.60172,1.05612,0.19286,0.10212,0.06083,0.01733,2.96786,2.78843,0.98274,0.000429253,0.000429253,0.000429253
77,731.272,3.08268,3.46734,1.06276,0.1849,0.10112,0.05933,0.0176,2.94315,2.7907,0.98449,0.000412749,0.000412749,0.000412749
78,741.947,3.06047,3.49009,1.05632,0.1856,0.10911,0.05733,0.01696,2.92746,2.76331,0.98555,0.000396246,0.000396246,0.000396246
79,750.209,3.11163,3.53765,1.04209,0.19985,0.11338,0.06246,0.0181,2.92282,2.74721,0.98459,0.000379743,0.000379743,0.000379743
80,757.265,3.05903,3.42732,1.04843,0.19407,0.10112,0.06722,0.0198,2.91764,2.76601,0.98324,0.000363239,0.000363239,0.000363239
81,764.642,3.09511,3.4816,1.02644,0.18341,0.09902,0.06213,0.01784,2.90809,2.75485,0.98621,0.000346736,0.000346736,0.000346736
82,774.144,3.08055,3.45415,1.03473,0.18699,0.10271,0.05919,0.01767,2.88638,2.7556,0.98637,0.000330233,0.000330233,0.000330233
83,785.98,3.15242,3.41496,1.04483,0.18719,0.1036,0.05747,0.01669,2.91663,2.74549,0.98875,0.000313729,0.000313729,0.000313729
84,795.83,3.08252,3.47393,1.02822,0.18892,0.10778,0.05915,0.01659,2.92171,2.73856,0.98277,0.000297226,0.000297226,0.000297226
85,807.037,3.09275,3.47091,1.04116,0.19643,0.10949,0.06253,0.01724,2.91414,2.7261,0.97962,0.000280723,0.000280723,0.000280723
86,818.285,3.12288,3.47755,1.04083,0.18453,0.10556,0.0611,0.01743,2.92477,2.73199,0.98235,0.00026422,0.00026422,0.00026422
87,830.064,3.07597,3.44265,1.04408,0.18575,0.10746,0.06137,0.01748,2.9125,2.75074,0.98227,0.000247716,0.000247716,0.000247716
88,842.086,3.12075,3.51395,1.02578,0.19275,0.10904,0.06284,0.01767,2.89389,2.75658,0.98361,0.000231213,0.000231213,0.000231213
89,854.42,2.9988,3.42309,1.03428,0.18271,0.10626,0.06398,0.01856,2.89729,2.77218,0.9854,0.00021471,0.00021471,0.00021471
90,866.918,3.10079,3.53611,1.04008,0.19767,0.10994,0.06446,0.01809,2.91084,2.77529,0.98618,0.000198206,0.000198206,0.000198206
91,879.409,2.90098,3.59303,0.97159,0.1885,0.10034,0.06014,0.01753,2.90986,2.81911,0.9875,0.000181703,0.000181703,0.000181703
92,891.407,2.97173,3.6815,0.98065,0.18254,0.09561,0.06012,0.01782,2.92118,2.83205,0.98878,0.0001652,0.0001652,0.0001652
93,903.664,2.99218,3.69325,1.00188,0.18479,0.09517,0.06234,0.01889,2.92279,2.83946,0.98875,0.000148696,0.000148696,0.000148696
94,915.867,3.06902,3.72541,1.00354,0.1848,0.09517,0.06175,0.0191,2.92266,2.84141,0.98622,0.000132193,0.000132193,0.000132193
95,927.41,2.92699,3.58038,0.97213,0.1959,0.09983,0.06096,0.01892,2.92247,2.83306,0.98592,0.00011569,0.00011569,0.00011569
96,939.312,2.91325,3.5438,0.97303,0.20352,0.10214,0.06436,0.01941,2.90453,2.81312,0.9839,9.91865e-05,9.91865e-05,9.91865e-05
97,951.221,3.01205,3.61859,1.01476,0.19548,0.10068,0.0606,0.01803,2.90679,2.81948,0.98512,8.26832e-05,8.26832e-05,8.26832e-05
98,963.816,3.02924,3.65219,1.0028,0.1924,0.10049,0.05983,0.01776,2.90393,2.81613,0.98665,6.61799e-05,6.61799e-05,6.61799e-05
99,975.904,3.00964,3.60817,1.01122,0.19174,0.10068,0.06085,0.01852,2.89392,2.80114,0.98611,4.96766e-05,4.96766e-05,4.96766e-05
100,987.625,2.95159,3.63562,0.99567,0.19285,0.10023,0.06132,0.01869,2.89795,2.81103,0.98477,3.31733e-05,3.31733e-05,3.31733e-05
