epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,209.177,2.12341,2.15915,1.54343,0.68001,0.32119,0.35347,0.14111,2.35696,2.13373,1.59229,0.00121591,0.00121591,0.00121591
43,213.737,2.13632,2.27813,1.62816,0.54105,0.29555,0.27157,0.11313,2.16637,2.43302,1.51709,0.00120491,0.00120491,0.00120491
44,218.282,2.07272,2.2458,1.59157,0.64037,0.33806,0.33314,0.12713,2.34455,2.12561,1.58553,0.00119391,0.00119391,0.00119391
45,222.859,2.09507,2.17774,1.59527,0.6566,0.27395,0.31078,0.13501,2.21432,2.10065,1.54956,0.0011829,0.0011829,0.0011829
46,227.409,2.09198,2.27331,1.49851,0.53062,0.36437,0.34692,0.14512,2.24307,2.00544,1.50095,0.0011719,0.0011719,0.0011719
47,231.978,2.06472,2.11735,1.49994,0.46977,0.33873,0.31171,0.12163,2.32647,2.23964,1.56801,0.0011609,0.0011609,0.0011609
48,236.533,2.03846,2.22191,1.48995,0.5192,0.35155,0.33456,0.13288,2.2487,2.14727,1.55423,0.0011499,0.0011499,0.0011499
49,241.085,2.00773,2.19024,1.4779,0.65894,0.35685,0.40463,0.16494,2.18267,1.93605,1.50687,0.00113889,0.00113889,0.00113889
50,245.652,1.9483,2.05897,1.38531,0.57984,0.3556,0.35363,0.15171,2.2567,2.1086,1.53084,0.00112789,0.00112789,0.00112789
51,250.227,1.97819,2.08009,1.37998,0.55944,0.33873,0.32954,0.13552,2.19999,2.00617,1.52019,0.00111689,0.00111689,0.00111689
52,254.759,1.93658,1.93447,1.38474,0.56809,0.45948,0.41908,0.16655,2.2045,1.8611,1.5216,0.00110589,0.00110589,0.00110589
53,259.303,2.08086,2.14362,1.52754,0.56678,0.35656,0.40684,0.18219,2.362,2.03829,1.60885,0.00109489,0.00109489,0.00109489
54,263.918,1.96221,2.0249,1.4459,0.56427,0.34907,0.36642,0.14619,2.1471,2.00196,1.49505,0.00108388,0.00108388,0.00108388
55,268.516,1.91641,1.92581,1.43278,0.39323,0.29015,0.26508,0.10315,2.2291,2.1848,1.47624,0.00107288,0.00107288,0.00107288
56,273.067,1.95433,1.98795,1.39972,0.43399,0.44197,0.38078,0.14611,2.24527,2.02338,1.54188,0.00106188,0.00106188,0.00106188
57,277.679,1.89674,1.8946,1.42005,0.62091,0.36849,0.39069,0.1634,2.07225,1.82731,1.45269,0.00105088,0.00105088,0.00105088
58,282.239,1.97689,2.01945,1.45232,0.62273,0.39069,0.39121,0.16565,2.16622,1.93458,1.4354,0.00103987,0.00103987,0.00103987
59,286.818,1.95278,1.97354,1.43167,0.6531,0.32524,0.37054,0.15571,2.15383,1.86809,1.47874,0.00102887,0.00102887,0.00102887
60,291.392,1.90099,1.92847,1.38374,0.53989,0.34683,0.36731,0.15351,2.19091,1.96596,1.447,0.00101787,0.00101787,0.00101787
61,295.978,1.92921,1.90655,1.42373,0.48943,0.41228,0.37618,0.15206,2.22892,1.95161,1.52402,0.00100687,0.00100687,0.00100687
62,300.527,1.86914,1.81387,1.42498,0.52402,0.38596,0.3795,0.16196,2.18464,1.95719,1.50598,0.000995866,0.000995866,0.000995866
63,305.119,1.83894,1.72189,1.38497,0.50293,0.35001,0.35296,0.13945,2.15499,1.96661,1.42642,0.000984864,0.000984864,0.000984864
64,309.695,1.97498,1.83956,1.46825,0.43354,0.43792,0.41694,0.1716,2.23593,2.02988,1.46354,0.000973861,0.000973861,0.000973861
65,314.246,1.83542,1.93248,1.35856,0.73565,0.443,0.46406,0.19166,2.08568,1.8537,1.443,0.000962859,0.000962859,0.000962859
66,318.856,1.93668,1.89958,1.45416,0.61773,0.45591,0.44448,0.18629,2.07885,1.82561,1.47519,0.000951857,0.000951857,0.000951857
67,323.408,1.97427,1.96122,1.43183,0.6456,0.39946,0.41329,0.16589,2.1129,1.8537,1.41749,0.000940855,0.000940855,0.000940855
68,327.966,1.89347,1.79936,1.40944,0.56862,0.44367,0.42635,0.16874,2.13073,1.74124,1.42535,0.000929853,0.000929853,0.000929853
69,332.544,1.96015,1.80769,1.40831,0.55558,0.3691,0.3812,0.16174,2.13671,1.84196,1.5046,0.00091885,0.00091885,0.00091885
