epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,859.368,2.87422,2.54623,1.03753,0.25204,0.21488,0.11336,0.03412,2.7534,2.1,0.97961,0.000990365,0.000990365,0.000990365
43,879.823,2.9959,2.56807,1.03482,0.29112,0.23749,0.13673,0.04235,2.69207,2.0663,0.96169,0.000973861,0.000973861,0.000973861
44,901.081,2.91715,2.52016,1.01363,0.3324,0.24341,0.14633,0.04194,2.71902,2.05543,0.97116,0.000957358,0.000957358,0.000957358
45,921.719,2.98401,2.57405,1.04253,0.26109,0.21571,0.12245,0.03751,2.73377,2.02926,0.98167,0.000940855,0.000940855,0.000940855
46,942.268,2.96102,2.58726,1.03901,0.28422,0.22548,0.14021,0.0444,2.73658,2.01371,0.97538,0.000924352,0.000924352,0.000924352
47,962.626,2.92124,2.47825,1.03607,0.31577,0.2511,0.16617,0.04974,2.69723,1.99211,0.95676,0.000907848,0.000907848,0.000907848
48,983.661,2.94759,2.54186,1.0313,0.29539,0.23794,0.14736,0.04448,2.64533,1.98741,0.9538,0.000891345,0.000891345,0.000891345
49,1004.32,2.85432,2.41693,1.01582,0.30624,0.23757,0.14969,0.04707,2.65969,2.00077,0.94941,0.000874842,0.000874842,0.000874842
50,1025.42,2.94226,2.46727,1.04157,0.32928,0.24969,0.16134,0.05273,2.66917,2.00803,0.95077,0.000858338,0.000858338,0.000858338
51,1046.77,2.918,2.3953,1.02386,0.30968,0.25047,0.15539,0.04774,2.70452,2.00121,0.95829,0.000841835,0.000841835,0.000841835
52,1068.88,2.96577,2.48745,1.02116,0.2599,0.21091,0.12895,0.04451,2.79139,2.0212,0.97706,0.000825332,0.000825332,0.000825332
53,1089.67,3.00315,2.51237,1.03251,0.31368,0.24441,0.15498,0.04643,2.72849,1.95777,0.96373,0.000808828,0.000808828,0.000808828
54,1109.93,2.93161,2.44746,1.02975,0.31288,0.25158,0.15875,0.04463,2.70342,1.97889,0.95946,0.000792325,0.000792325,0.000792325
55,1130.13,2.86169,2.41557,1.04766,0.27922,0.22222,0.13198,0.04082,2.74313,1.99292,0.97454,0.000775822,0.000775822,0.000775822
56,1150.98,2.94296,2.56633,1.03501,0.3045,0.23071,0.1353,0.04169,2.69976,2.00073,0.96513,0.000759318,0.000759318,0.000759318
57,1171.4,2.93256,2.48614,1.01956,0.32511,0.25447,0.15685,0.04546,2.68122,1.98373,0.95503,0.000742815,0.000742815,0.000742815
58,1192.03,2.87905,2.3283,0.99412,0.32042,0.25332,0.16221,0.04804,2.65591,1.93598,0.95361,0.000726312,0.000726312,0.000726312
59,1212.57,2.88763,2.40972,1.01557,0.28454,0.21919,0.13259,0.04311,2.70155,1.98088,0.96471,0.000709809,0.000709809,0.000709809
60,1233.06,2.83137,2.29773,1.03195,0.30563,0.25572,0.1598,0.04698,2.67795,1.97522,0.95648,0.000693305,0.000693305,0.000693305
61,1253.24,2.82828,2.40608,1.00134,0.3235,0.27352,0.17807,0.05205,2.66933,2.0002,0.95609,0.000676802,0.000676802,0.000676802
62,1273.43,2.8026,2.46123,0.99812,0.29991,0.24256,0.15179,0.04449,2.7011,1.89507,0.95951,0.000660299,0.000660299,0.000660299
63,1293.6,2.93285,2.4734,1.01383,0.26745,0.23561,0.13729,0.04235,2.7303,1.93618,0.95782,0.000643795,0.000643795,0.000643795
64,1313.78,2.87292,2.40037,0.99433,0.30344,0.24826,0.16087,0.04915,2.67366,1.99575,0.95302,0.000627292,0.000627292,0.000627292
65,1333.9,2.80594,2.47028,0.99619,0.29244,0.25206,0.16356,0.04773,2.67472,1.98168,0.95365,0.000610789,0.000610789,0.000610789
66,1354.08,2.86899,2.37264,1.00435,0.27132,0.24016,0.14512,0.04657,2.71934,1.99962,0.96245,0.000594286,0.000594286,0.000594286
67,1374.42,2.91954,2.47002,1.00272,0.3019,0.2439,0.1475,0.04592,2.68753,1.99952,0.96002,0.000577782,0.000577782,0.000577782
68,1394.53,2.82846,2.44559,1.01154,0.2914,0.22965,0.14582,0.04622,2.69618,1.99543,0.96215,0.000561279,0.000561279,0.000561279
69,1414.7,2.84541,2.35383,1.0036,0.27389,0.23358,0.13606,0.04174,2.69141,2.01563,0.96399,0.000544776,0.000544776,0.000544776
70,1435.02,2.82259,2.36471,1.00847,0.28027,0.25857,0.15009,0.04444,2.67424,1.96576,0.95953,0.000528272,0.000528272,0.000528272
71,1455.25,2.86984,2.29144,0.99015,0.32712,0.24511,0.15767,0.0473,2.66764,1.95907,0.95938,0.000511769,0.000511769,0.000511769
72,1475.56,2.88495,2.43285,1.01775,0.31738,0.25339,0.15847,0.04949,2.6395,1.93904,0.95253,0.000495266,0.000495266,0.000495266
73,1495.72,2.82057,2.43055,1.00026,0.28167,0.24353,0.16365,0.05105,2.63308,1.97964,0.95386,0.000478762,0.000478762,0.000478762
74,1516.49,2.77308,2.2367,1.00269,0.28442,0.24548,0.15072,0.0472,2.64667,1.95131,0.95468,0.000462259,0.000462259,0.000462259
75,1537.06,2.83569,2.34127,1.02109,0.30652,0.24585,0.15889,0.04806,2.6229,1.92541,0.95242,0.000445756,0.000445756,0.000445756
76,1558.26,2.85258,2.43791,1.01777,0.3098,0.24452,0.16113,0.0503,2.63083,1.94531,0.957,0.000429253,0.000429253,0.000429253
77,1580.1,2.77208,2.34196,1.02693,0.30699,0.23516,0.15248,0.05052,2.66308,1.95185,0.96357,0.000412749,0.000412749,0.000412749
78,1601.17,2.75103,2.35858,1.0133,0.31989,0.23661,0.15675,0.04878,2.66317,1.9436,0.95787,0.000396246,0.000396246,0.000396246
79,1621.4,2.77818,2.38799,1.00076,0.3126,0.23635,0.15632,0.04966,2.65155,1.93687,0.95267,0.000379743,0.000379743,0.000379743
80,1642.09,2.75965,2.26528,1.00485,0.30704,0.23332,0.15098,0.04875,2.6527,1.92577,0.94898,0.000363239,0.000363239,0.000363239
81,1662.55,2.78691,2.33941,0.99017,0.3144,0.2423,0.15784,0.04705,2.64556,1.9529,0.95406,0.000346736,0.000346736,0.000346736
82,1683.46,2.79802,2.29759,1.00206,0.33312,0.24338,0.16067,0.04774,2.65144,1.95956,0.95409,0.000330233,0.000330233,0.000330233
83,1704.1,2.84034,2.31987,0.99821,0.33053,0.26112,0.16719,0.04952,2.65822,1.94675,0.95162,0.000313729,0.000313729,0.000313729
84,1724.92,2.83527,2.29263,0.98774,0.32438,0.25955,0.17228,0.0523,2.65009,1.91591,0.94746,0.000297226,0.000297226,0.000297226
85,1745.49,2.81894,2.3305,1.01504,0.32295,0.26079,0.16989,0.05155,2.63844,1.89172,0.9466,0.000280723,0.000280723,0.000280723
86,1766.02,2.78751,2.31761,0.99451,0.3178,0.25723,0.16024,0.04852,2.6346,1.8965,0.9436,0.00026422,0.00026422,0.00026422
87,1786.71,2.78329,2.27142,0.991,0.31267,0.25169,0.15953,0.04831,2.63388,1.91805,0.94368,0.000247716,0.000247716,0.000247716
88,1807.44,2.87138,2.37941,0.99215,0.31953,0.25143,0.16205,0.05077,2.63689,1.91647,0.94375,0.000231213,0.000231213,0.000231213
89,1827.76,2.67755,2.22689,0.99361,0.30766,0.247,0.16403,0.05302,2.61655,1.89409,0.94239,0.00021471,0.00021471,0.00021471
90,1848.2,2.76618,2.33257,0.99502,0.30983,0.24611,0.16057,0.05092,2.6238,1.89043,0.94282,0.000198206,0.000198206,0.000198206
91,1868.98,2.63392,2.25313,0.93207,0.29716,0.24674,0.16139,0.05047,2.62265,1.9231,0.93945,0.000181703,0.000181703,0.000181703
92,1889.37,2.64644,2.29604,0.93681,0.28203,0.2311,0.15205,0.04895,2.62808,1.95418,0.94342,0.0001652,0.0001652,0.0001652
93,1909.93,2.71779,2.31374,0.96223,0.26604,0.22655,0.14165,0.04688,2.6476,1.94698,0.94446,0.000148696,0.000148696,0.000148696
94,1930.46,2.72501,2.23944,0.96453,0.27133,0.23694,0.14174,0.04692,2.64388,1.91896,0.94419,0.000132193,0.000132193,0.000132193
95,1950.7,2.66349,2.20983,0.96051,0.27014,0.23916,0.14456,0.04711,2.64427,1.92606,0.94673,0.00011569,0.00011569,0.00011569
96,1971.01,2.61733,2.19174,0.94012,0.27633,0.23294,0.14784,0.04851,2.64678,1.93976,0.94712,9.91865e-05,9.91865e-05,9.91865e-05
97,1991.25,2.67536,2.26649,0.96134,0.27313,0.22433,0.14033,0.04682,2.63435,1.95116,0.9508,8.26832e-05,8.26832e-05,8.26832e-05
98,2011.44,2.77838,2.32024,0.96832,0.27899,0.2294,0.14493,0.0479,2.63673,1.94441,0.95114,6.61799e-05,6.61799e-05,6.61799e-05
99,2031.43,2.65134,2.27325,0.95892,0.2896,0.23028,0.14901,0.04848,2.63485,1.93072,0.94953,4.96766e-05,4.96766e-05,4.96766e-05
100,2051.84,2.68357,2.23881,0.95079,0.29066,0.22851,0.14919,0.04844,2.63327,1.92734,0.94867,3.31733e-05,3.31733e-05,3.31733e-05
