epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,20.9687,2.42325,19.3227,1.6889,3e-05,0.01282,1e-05,1e-05,2.79525,12.1829,1.65505,0.000542437,0.000542437,0.000542437
2,29.0091,2.91984,20.1665,1.89484,0.0001,0.02564,7e-05,3e-05,3.03504,9.30805,2.13199,0.00109086,0.00109086,0.00109086
3,36.8193,2.93829,16.0468,1.95857,8e-05,0.05128,5e-05,1e-05,3.31258,7.8956,2.58144,0.00163194,0.00163194,0.00163194
4,44.511,3.22261,11.9443,2.18878,0.54586,0.00877,0.00576,0.00143,3.67089,5.26358,6.1066,0.00163399,0.00163399,0.00163399
5,52.2084,3.1045,10.2795,2.09616,0.00029,0.1309,0.00185,0.00039,3.509,4.37228,2.14926,0.00162299,0.00162299,0.00162299
6,59.9006,3.17784,8.9972,2.19276,0.00014,0.01754,0.00258,0.00104,3.36356,4.26067,4.66693,0.00161199,0.00161199,0.00161199
7,67.5641,3.20223,7.69313,2.09789,0.00254,0.08772,0.01553,0.00402,3.49954,4.73045,7.80716,0.00160099,0.00160099,0.00160099
8,75.2791,2.97291,6.25345,2.05436,0.53183,0.00877,0.00472,0.00144,3.42119,4.59582,3.94665,0.00158998,0.00158998,0.00158998
9,82.9509,2.92793,5.62163,2.09053,0.63366,0.14035,0.07345,0.03105,2.96613,3.36172,1.86895,0.00157898,0.00157898,0.00157898
10,90.652,3.01792,5.23236,2.10595,0.73803,0.08772,0.11103,0.03605,2.72729,3.31652,1.73587,0.00156798,0.00156798,0.00156798
11,98.3194,2.93247,5.41986,2.12839,0.02162,0.27868,0.08289,0.02066,2.93229,3.70855,1.82326,0.00155698,0.00155698,0.00155698
12,106.006,2.89694,5.15279,1.99803,0.61321,0.01754,0.02411,0.00621,3.07944,3.75417,1.93655,0.00154598,0.00154598,0.00154598
13,113.704,2.84415,4.74711,2.00146,0.73038,0.07895,0.11102,0.04773,2.63131,3.34403,1.68124,0.00153497,0.00153497,0.00153497
14,121.411,2.69424,4.59994,1.98493,0.70214,0.08772,0.07384,0.02899,2.75912,3.23974,1.80991,0.00152397,0.00152397,0.00152397
15,129.045,2.62477,4.27524,1.95656,0.30565,0.10054,0.09594,0.04044,2.6782,3.29013,1.70211,0.00151297,0.00151297,0.00151297
16,136.739,2.73469,4.20854,2.04712,0.26919,0.13968,0.12096,0.04876,2.65584,3.01324,1.82555,0.00150197,0.00150197,0.00150197
17,144.454,2.63156,4.13228,1.97127,0.21523,0.0614,0.11004,0.04676,2.71983,3.26086,1.78653,0.00149096,0.00149096,0.00149096
18,152.132,2.64444,4.08173,1.95296,0.69778,0.14035,0.13366,0.05437,2.64833,2.95224,1.68839,0.00147996,0.00147996,0.00147996
19,159.928,2.70772,3.91188,1.97456,0.21496,0.18691,0.09927,0.02463,3.04866,3.62063,1.91755,0.00146896,0.00146896,0.00146896
20,167.573,2.60439,3.74404,1.89382,0.24221,0.17572,0.15138,0.04591,2.7553,2.87417,1.77052,0.00145796,0.00145796,0.00145796
21,175.314,2.59704,3.49552,1.85714,0.23621,0.17239,0.12593,0.05002,2.62288,2.83365,1.67476,0.00144696,0.00144696,0.00144696
